Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
폰트,4.01,25,25,0,0,0,0,8,5,0,0,145.2,56,66,66,604,114,22,1,12,45,6,1,157,11,1,2,3.46,4.08,4.08,3.96,3.12,1.09
김택형,2.43,59,0,59,24,0,0,5,1,7,4,75.1,20,23,28.35,316,61,11,0,3,42,3,5,62,7,0,3,2.39,2.75,3.39,3.32,3.95,1.37
박종훈,2.1,9,9,0,0,0,0,4,2,0,0,54.1,17,19,18.65,222,40,7,0,2,17,7,0,41,6,2,0,2.82,3.15,3.09,3.02,3.69,1.05
장지훈,1.72,60,0,60,6,0,0,2,5,1,10,80.1,35,40,37.9,342,84,12,2,6,19,4,1,51,5,1,1,3.92,4.48,4.25,4.2,3.96,1.28
문승원,1.67,9,9,0,0,0,0,2,2,0,0,50.1,16,20,20,212,42,14,0,1,18,2,0,32,4,0,1,2.86,3.58,3.58,3.48,3.65,1.19
서진용,1.48,65,0,65,32,0,0,7,5,9,3,67.1,25,28,31.95,297,57,8,1,9,43,0,7,62,5,0,3,3.34,3.74,4.27,4.16,4.85,1.49
김태훈,0.92,65,0,65,4,0,0,2,4,1,16,58,32,35,31.3,269,55,5,0,7,38,10,3,49,5,1,4,4.97,5.43,4.86,4.68,5.55,1.6
가빌리오,0.88,15,15,0,0,0,0,6,4,0,0,81.1,53,54,51.95,351,88,18,0,7,30,6,1,70,1,0,3,5.86,5.98,5.75,5.58,3.97,1.45
김상수,0.83,50,0,50,20,0,0,4,3,6,5,58.1,33,33,32.45,273,71,8,0,10,30,1,3,44,1,0,2,5.09,5.09,5.01,4.78,5.46,1.73
박민호,0.8,40,0,40,5,0,0,4,0,0,5,41,17,18,20.55,177,45,5,0,3,11,4,0,19,0,0,0,3.73,3.95,4.51,4.29,4.61,1.37
최민준,0.8,38,12,26,3,0,0,3,3,0,4,86,56,56,55.45,398,93,17,0,11,50,7,0,62,2,1,5,5.86,5.86,5.8,5.56,5.54,1.66
