name,GR,IP,ERA,W,L,2time,3time,plus 1,SV,HD,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war
김택형,59,75.1,2.39,5,1,13,2,23,7,4,3,1,4,73.3,0,0,0,1,26,7,34,10,29.4,5,1,20,1.28,21.64,1.22,2.43
장지훈,60,80.1,3.92,2,5,14,0,23,1,10,2,1,3,78.6,0,2,0,1,19,16,34,10,29.4,22,12,54.5,1.34,20.65,1.22,1.72
서진용,65,67.1,3.34,7,5,17,2,14,9,3,5,0,5,70.6,0,0,2,0,16,15,25,10,40,13,3,23.1,1.04,17.42,1.25,1.48
김태훈,65,58,4.97,2,4,20,3,11,1,16,7,1,8,68,1,4,3,1,21,16,39,8,20.5,26,13,50,0.89,15.57,1.45,0.92
김상수,50,58.1,5.09,4,3,11,2,11,6,5,3,0,3,78.6,0,0,0,0,15,10,9,1,11.1,10,2,20,1.17,21.18,1.06,0.83
박민호,40,41,3.73,4,0,8,1,9,0,5,3,1,4,55.6,0,0,0,1,9,5,17,6,35.3,12,2,16.7,1.03,17.58,1.02,0.8
최민준,26,35,4.63,1,0,5,0,11,0,4,1,0,1,80,0,1,0,0,7,13,13,5,38.5,17,6,35.3,1.35,26.85,0.84,0.63
하재훈,18,18,4,1,0,1,0,3,0,2,0,0,0,100,0,0,0,0,1,2,2,0,0,8,3,37.5,1,18.94,0.44,0.49
신재영,19,25.2,4.56,0,0,3,0,7,0,0,0,0,0,,0,0,0,0,0,1,3,3,100,7,2,28.6,1.35,20.68,0.08,0.38
오원석,12,19,3.79,2,0,2,0,5,0,2,0,0,0,100,0,0,0,0,5,17,9,3,33.3,14,2,14.3,1.58,28.17,0.99,0.35
서동민,20,26.1,5.13,0,0,1,0,6,0,0,0,0,0,,0,0,0,0,0,1,10,1,10,4,0,0,1.32,25.05,0.33,0.24
김건우,2,4,2.25,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,1,2,2,0,0,8,4,50,2,29,1.3,0.19
신재웅,8,8.1,4.32,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,5,2,40,2,1,50,1.04,19.38,0.31,0.11
정동윤,1,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,2,32,0.03,0.08
김주온,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,24.5,0.01,0.08
이건욱,1,1.2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,3,1,0,0,5,1,20,1.67,33,0.08,0.07
조요한,6,7,7.71,0,0,1,0,2,0,1,0,0,0,100,0,0,0,0,0,1,0,0,,3,0,0,1.17,26.17,0.15,-0.01
김강민,1,0.2,13.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0.67,20,0,-0.02
조영우,22,30,6.6,2,5,4,0,9,1,0,0,1,1,50,0,0,0,1,7,7,9,1,11.1,12,7,58.3,1.36,22.91,0.89,-0.03
정영일,1,2,9,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,2,39,0.01,-0.03
이태양,26,27,5.33,3,1,7,0,6,0,4,0,0,0,100,0,1,0,0,13,17,12,6,50,11,2,18.2,1.04,18.5,1.46,-0.1
강지광,1,1,36,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,42,0,-0.14
이채호,3,5,7.2,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,2,1,50,0,0,,1.67,38,0.03,-0.16
김세현,5,4.1,10.38,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,3,3,100,6,1,16.7,0.87,22.8,0.42,-0.17
정수민,3,3,18,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,5,1,1,100,11,2,18.2,1,24.67,0.41,-0.28
르위키,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,0,0,,2,1,50,,,,
가빌리오,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,0,0,,9,4,44.4,,,,
폰트,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,0,0,,2,0,0,,,,
김정빈,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,0,0,,6,1,16.7,,,,
조병현,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,,2,0,0,,,,
박종훈,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,0,0,,4,1,25,,,,
양선률,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,2,0,0,,,,
문승원,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,0,0,,1,0,0,,,,
