name,G,GS,IP,ERA,W,L,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,start BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war
요키시,27,27,159.2,2.14,12,7,20,74.1,7,25.9,4,0,0,79,4.5,17,10,63,0,0,11,5,45.5,5.91,89.52,57.59,3.87,6.71
브리검,21,21,107,3.62,9,5,7,33.3,4,19,9,0,0,66,5.6,14,7,66.7,0,0,12,6,50,5.1,87.76,53.05,1.74,3.64
한현희,25,25,135.2,4.98,7,9,9,36,5,20,6,0,0,71,4.7,12,13,48,0,0,20,10,50,5.43,89.8,48.52,0.49,2.9
이승호,24,23,113.2,5.3,5,6,8,34.8,3,13,5,0,0,72,5.7,12,10,54.5,0,0,17,12,70.6,4.94,81.65,45.3,-0.06,1.96
최원태,21,21,110,5.07,7,6,9,42.9,4,19,4,0,0,75,6.1,11,10,52.4,0,0,17,8,47.1,5.24,82.57,46.48,-0.21,1.75
정대현,1,1,2.2,10.13,0,0,0,0,0,0,1,0,0,5,16.9,0,1,0,0,0,1,0,0,2.67,61,39,-0.09,-0.04
조영건,20,10,32.2,6.34,3,3,0,0,0,0,9,0,0,30,8.3,6,4,60,0,0,15,2,13.3,3.27,61.7,42.3,-0.65,-0.07
양현,58,1,2,13.5,0,1,0,0,0,0,1,0,0,40,100,0,1,0,0,0,20,6,30,2,41,36,-0.11,-0.08
문성현,10,2,5.2,7.94,0,1,0,0,0,0,1,0,0,3,4.8,1,1,50,0,0,4,2,50,2.83,60,42.5,-0.2,-0.1
윤정현,15,4,14,7.07,0,1,0,0,0,0,1,0,0,23,14.8,2,2,50,0,0,5,2,40,3.5,64.25,35,-0.36,-0.11
김태훈,53,2,4,6.75,0,0,0,0,0,0,2,0,0,51,100,2,0,100,0,0,22,6,27.3,2,47,38.5,-0.2,-0.13
김재웅,43,7,19.1,7.45,0,3,0,0,0,0,4,0,0,35,16.3,3,4,42.9,0,0,12,4,33.3,2.76,49.86,42,-0.79,-0.45
박관진,1,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,
조상우,53,0,0,,0,0,0,,0,,0,0,0,8,,0,0,,0,0,5,1,20,,,,,
김정인,2,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,5,2,40,,,,,
박승주,5,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,
김선기,25,0,0,,0,0,0,,0,,0,0,0,6,,0,0,,0,0,8,2,25,,,,,
임규빈,33,0,0,,0,0,0,,0,,0,0,0,31,,0,0,,0,0,6,1,16.7,,,,,
박주성,3,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,2,1,50,,,,,
오주원,25,0,0,,0,0,0,,0,,0,0,0,17,,0,0,,0,0,4,2,50,,,,,
조성운,42,0,0,,0,0,0,,0,,0,0,0,31,,0,0,,0,0,15,5,33.3,,,,,
양기현,24,0,0,,0,0,0,,0,,0,0,0,9,,0,0,,0,0,14,4,28.6,,,,,
김정후,4,0,0,,0,0,0,,0,,0,0,0,1,,0,0,,0,0,5,1,20,,,,,
김동혁,8,0,0,,0,0,0,,0,,0,0,0,1,,0,0,,0,0,1,1,100,,,,,
김상수,60,0,0,,0,0,0,,0,,0,0,0,24,,0,0,,0,0,27,12,44.4,,,,,
차재용,1,0,0,,0,0,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,
김성민,25,0,0,,0,0,0,,0,,0,0,0,24,,0,0,,0,0,9,2,22.2,,,,,
안우진,42,0,0,,0,0,0,,0,,0,0,0,28,,0,0,,0,0,10,4,40,,,,,
신재영,7,0,0,,0,0,0,,0,,0,0,0,2,,0,0,,0,0,5,1,20,,,,,
이영준,52,0,0,,0,0,0,,0,,0,0,0,26,,0,0,,0,0,27,8,29.6,,,,,
