Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
김태훈,0.63,53,2,51,2,0,0,7,0,0,10,64,30,34,38.15,281,70,14,1,1,22,5,1,40,4,0,3,4.22,4.78,5.36,5.6,3.88,1.44,5.63,3.09,1.82,0.14,14.2,7.8,6.4,0.33,65.6,3.78,4.63,0.34,91.53,110.89,84.14,0.282,0.35,0.359,0.709,1039,19.6,16.2,3.7,0,0,0,0,2,0,0,51,100,2,0,100,0,0,22,6,27.3,2,47,38.5,-0.2,-0.13,8,0,17,0,10,2,0,2,83.3,0,4,1,0,15,15,38,16,42.1,22,6,27.3,1.18,18.53,1.28,0.76,0.33,209,54.2,4.2,38.8,43,2.8,1.3,1.1,8.6,,,,,,
김선기,0.53,25,0,25,2,0,0,0,0,0,3,22,5,8,9.55,92,17,3,0,1,8,4,0,11,1,0,4,2.05,3.27,3.91,4.05,4.98,1.14,4.5,3.27,1.38,0.41,12,8.7,3.3,0.239,75,4.53,5.01,-2.93,44.38,80.14,107.98,0.218,0.319,0.295,0.614,346,13.8,15.7,3.76,0,,0,,0,0,0,6,,0,0,,0,0,8,2,25,,,,,,4,0,5,0,3,0,0,0,100,0,0,0,0,2,2,15,5,33.3,8,2,25,0.88,13.84,0.72,0.53,0.239,67,44.9,4.3,44.9,49.3,5.8,0.9,2.9,0,,,,,,
김상수,0.48,60,0,60,8,0,0,3,3,5,11,51.1,27,33,30.55,226,52,12,0,3,21,3,1,48,2,0,1,4.73,5.79,5.36,5.55,3.74,1.42,8.42,3.68,2.29,0.53,21.2,9.3,11.9,0.333,59.7,3.16,3.97,0.99,102.71,109.86,81.19,0.265,0.342,0.372,0.714,906,15.1,17.6,4.01,0,,0,,0,0,0,24,,0,0,,0,0,27,12,44.4,,,,,,14,0,3,5,11,3,1,4,80,2,3,1,0,18,14,24,8,33.3,27,12,44.4,0.86,15.1,1.4,0.48,0.333,147,37.9,7.2,52.3,59.5,2.6,0.6,3.3,5.8,,,,,,
김재웅,0.44,43,7,36,4,0,0,1,4,0,2,59.2,31,36,38.75,258,64,18,0,7,23,2,1,51,4,0,4,4.68,5.43,5.84,6.02,4.5,1.46,7.69,3.47,2.22,1.06,19.8,8.9,10.9,0.331,67.1,3.2,4.1,0.17,101.45,119.27,97.66,0.279,0.349,0.45,0.799,1040,24.2,17.4,4.03,0,0,0,0,4,0,0,35,16.3,3,4,42.9,0,0,12,4,33.3,2.76,49.86,42,-0.79,-0.45,7,0,10,0,2,0,1,1,66.7,0,1,0,0,6,11,19,9,47.4,12,4,33.3,1.12,19.19,0.75,0.88,0.331,172,46.2,3.8,46.2,50,3.8,0.9,7.7,3.1,,,,,,
문성현,0.35,10,2,8,3,0,0,1,1,0,0,15,7,7,6.5,63,13,1,0,1,11,0,0,13,0,0,0,4.2,4.2,3.9,4.2,4.9,1.6,7.8,6.6,1.18,0.6,20.6,17.5,3.2,0.316,73.9,4.21,5.02,-0.7,91.13,83.23,106.21,0.25,0.381,0.327,0.708,273,27.3,18.2,4.33,0,0,0,0,1,0,0,3,4.8,1,1,50,0,0,4,2,50,2.83,60,42.5,-0.2,-0.1,0,0,3,0,0,0,0,0,,0,0,0,0,3,2,5,1,20,4,2,50,1.17,19.13,0.82,0.45,0.316,38,30.8,5.1,59,64.1,5.1,0.5,4,7.7,,,,,,
임규빈,0.3,33,0,33,8,0,0,2,0,0,2,37.2,19,20,23.6,162,46,7,0,11,10,2,0,20,1,0,2,4.54,4.78,5.64,5.77,7.13,1.49,4.78,2.39,2,2.63,12.3,6.2,6.2,0.297,88.4,3.79,4.66,-2.59,98.5,114.23,154.71,0.315,0.36,0.589,0.949,603,18.3,16,3.72,0,,0,,0,0,0,31,,0,0,,0,0,6,1,16.7,,,,,,8,0,10,0,2,0,0,0,100,0,0,0,0,3,4,22,9,40.9,6,1,16.7,1.14,18.27,0.87,0.3,0.297,118,38.5,7.7,53.1,60.8,0.8,0.6,13.9,0,,,,,,
조영건,0.28,20,10,10,6,0,0,3,3,0,0,44.1,26,30,29.3,207,47,7,1,8,27,4,1,23,1,1,0,5.28,6.09,5.95,6.03,6.94,1.67,4.67,5.48,0.85,1.62,11.1,13,-1.9,0.271,71.6,4.93,5.63,-1.67,114.52,119.32,150.65,0.269,0.379,0.457,0.836,800,40,18,3.86,0,0,0,0,9,0,0,30,8.3,6,4,60,0,0,15,2,13.3,3.27,61.7,42.3,-0.65,-0.07,0,0,2,0,0,0,0,0,,0,0,0,0,2,6,0,0,,15,2,13.3,1.17,18.3,0.07,0.35,0.271,144,36.6,5.9,54.9,60.8,2.6,0.6,8.6,0,,,,,,
김동혁,0.14,8,0,8,5,0,0,0,1,0,0,8.2,5,5,4.3,36,8,1,1,1,1,1,0,6,1,0,1,5.19,5.19,4.47,4.81,4.35,1.04,6.23,1.04,6,1.04,16.7,2.8,13.9,0.259,55.6,3.08,3.73,0.84,112.66,95.29,94.44,0.235,0.278,0.412,0.69,150,18.8,17.3,4.17,0,,0,,0,0,0,1,,0,0,,0,0,1,1,100,,,,,,1,0,2,0,0,0,0,0,,0,0,0,0,0,1,4,0,0,1,1,100,1.08,18.75,0.08,0.14,0.259,27,46.4,0,50,50,3.6,0.9,7.1,0,,,,,,
조성운,0.12,42,0,42,16,0,0,1,1,0,1,45,27,30,31.9,201,48,11,1,6,19,2,1,29,2,0,2,5.4,6,6.38,6.63,5.35,1.49,5.8,3.8,1.53,1.2,14.4,9.5,5,0.296,63.9,3.9,4.8,0.05,117.16,131.34,116.05,0.277,0.348,0.457,0.805,789,18.8,17.5,3.93,0,,0,,0,0,0,31,,0,0,,0,0,15,5,33.3,,,,,,9,0,11,0,1,0,0,0,100,0,0,0,0,0,7,23,9,39.1,15,5,33.3,1.07,18.79,0.45,0.12,0.296,142,35.1,8.6,55.6,64.2,0.7,0.5,6.2,8.3,,,,,,
박주성,0.06,3,0,3,1,0,0,0,0,0,0,2,1,1,0.5,11,2,0,0,0,3,0,0,1,0,0,0,4.5,4.5,2.25,1.99,7.4,2.5,4.5,13.5,0.33,0,9.1,27.3,-18.2,0.286,80,7.49,7.58,-2.9,97.64,39.47,160.45,0.25,0.455,0.25,0.705,37,12.3,18.5,3.36,0,,0,,0,0,0,0,,0,0,,0,0,2,1,50,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,1,50,0.67,12.33,0.06,0.06,0.286,7,42.9,0,42.9,42.9,14.3,1,0,0,,,,,,
차재용,0.04,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,,4.06,5.4,-4,0,0,86.68,0,0,0,0,18,18,18,6,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,18,0.11,0.04,0,3,33.3,0,33.3,33.3,33.3,1,0,,,,,,,
정대현,-0.04,1,1,0,0,0,0,0,0,0,0,2.2,3,3,3,13,5,1,0,1,0,0,0,3,0,0,0,10.13,10.13,10.13,9.36,5.65,1.88,10.13,0,,3.38,23.1,0,23.1,0.444,50,1.3,2.63,4.48,219.68,185.4,122.48,0.385,0.385,0.692,1.077,61,61,22.9,4.69,0,0,0,0,1,0,0,5,16.9,0,1,0,0,0,1,0,0,2.67,61,39,-0.09,-0.04,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,1,0,0,,,,,0.444,9,50,0,50,50,0,1,20,0,,,,,,
오주원,-0.06,25,0,25,6,0,0,3,1,0,2,18.1,11,12,14.05,78,22,2,0,6,0,0,0,13,3,1,0,5.4,5.89,6.9,6.95,6.12,1.2,6.38,0,,2.95,16.7,0,16.7,0.286,71.4,2.33,3.4,-0.72,117.16,137.66,132.72,0.297,0.293,0.568,0.861,277,11.1,15.1,3.55,0,,0,,0,0,0,17,,0,0,,0,0,4,2,50,,,,,,4,0,0,0,2,1,1,2,50,0,0,0,0,6,5,15,5,33.3,4,2,50,0.73,11.08,0.84,-0.06,0.286,56,52.3,4.6,41.5,46.2,1.5,1.1,20,9.1,,,,,,
박관진,-0.12,1,0,1,1,0,0,0,1,0,0,0.1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,27,27,27,26.3,5.8,6,27,27,1,0,33.3,33.3,0,1,50,5.99,5.4,21.2,585.81,520.76,125.74,0.5,0.667,0.5,1.167,22,22,66,7.33,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0,0,,0.33,22,2.26,-0.12,1,1,0,0,100,100,0,0,0,0,,,,,,
김정후,-0.19,4,0,4,0,0,0,0,0,0,0,3,4,4,5.05,20,7,0,0,1,4,0,0,3,0,0,0,12,12,15.15,14.97,9.6,3.67,9,12,0.75,3,15,20,-5,0.5,70,5.78,6,2.4,260.36,296.34,208.18,0.467,0.55,0.667,1.217,95,23.8,31.7,4.75,0,,0,,0,0,0,1,,0,0,,0,0,5,1,20,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,3,3,100,5,1,20,0.75,23.75,0.54,-0.19,0.5,12,46.2,0,53.8,53.8,0,0.9,14.3,0,,,,,,
신재영,-0.23,7,0,7,2,0,0,0,0,0,0,5,7,8,7.65,34,13,4,1,2,4,0,0,1,2,0,0,12.6,14.4,13.77,13.13,10.74,3.4,1.8,7.2,0.25,3.6,2.9,11.8,-8.8,0.423,64.3,6.2,6.46,1.86,273.38,259.88,232.92,0.448,0.515,0.862,1.377,121,17.3,24.2,3.56,0,,0,,0,0,0,2,,0,0,,0,0,5,1,20,,,,,,2,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,5,1,20,0.71,17.29,0.46,-0.23,0.423,26,31,3.4,58.6,62.1,6.9,0.5,11.1,0,,,,,,
김정인,-0.25,2,0,2,0,0,0,0,0,0,0,1,6,6,5.15,12,6,3,0,0,3,0,0,1,0,0,0,54,54,46.35,49.31,10.8,9,9,27,0.33,0,8.3,25,-16.7,0.857,33.3,11.05,7.4,43.2,1171.63,976.3,234.22,0.75,0.818,1.125,1.943,48,24,48,4,0,,0,,0,0,0,0,,0,0,,0,0,5,2,40,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,5,2,40,0.5,24,0.14,-0.25,0.857,7,50,12.5,37.5,50,0,1,0,33.3,,,,,,
김성민,-0.32,25,0,25,7,0,0,1,0,0,0,23.2,17,19,22.95,112,28,6,0,3,12,3,2,21,1,0,1,6.46,7.23,8.73,8.7,4.99,1.69,7.99,4.56,1.75,1.14,18.8,10.7,8,0.357,61.5,3.57,4.44,1.48,140.27,172.28,108.23,0.304,0.394,0.467,0.861,423,16.9,17.9,3.78,0,,0,,0,0,0,24,,0,0,,0,0,9,2,22.2,,,,,,3,0,3,0,0,0,0,0,,0,0,0,0,0,4,14,8,57.1,9,2,22.2,0.95,16.92,0.48,-0.32,0.357,70,50,2.6,43.4,46.1,3.9,1.1,8.6,3.6,,,,,,
박승주,-0.56,5,0,5,3,0,0,0,1,0,0,3.2,8,8,8.35,25,10,1,0,0,5,0,0,3,0,0,0,19.64,19.64,20.5,19.62,6.18,4.09,7.36,12.27,0.6,0,12,20,-8,0.588,46.7,6.32,6.36,13.46,426.05,388.51,134.02,0.5,0.6,0.55,1.15,122,24.4,33.3,4.88,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,4,1,25,0,0,,0.73,24.4,1.19,-0.56,0.588,17,52.9,0,47.1,47.1,0,1.1,0,0,,,,,,
윤정현,-0.73,15,4,11,8,0,0,0,1,0,0,27.1,27,32,31.85,146,54,6,1,3,10,2,0,11,4,0,1,8.89,10.54,10.49,10.84,5.66,2.34,3.62,3.29,1.1,0.99,7.5,6.8,0.7,0.425,54.8,4.49,5.32,3.23,192.89,214.62,122.72,0.409,0.452,0.538,0.99,498,33.2,18.2,3.41,0,0,0,0,1,0,0,23,14.8,2,2,50,0,0,5,2,40,3.5,64.25,35,-0.36,-0.11,2,0,3,0,0,0,0,0,,0,0,0,0,0,6,4,2,50,5,2,40,1.21,21.91,0.45,-0.62,0.425,120,50.4,4.9,43.9,48.8,0.8,1,5,9.3,,,,,,
