Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
임준형,0.81,6,4,2,1,0,0,1,0,0,0,23,8,8,6.95,94,24,5,0,0,4,3,0,21,0,0,1,3.13,3.13,2.72,3.12,2.43,1.22,8.22,1.57,5.25,0,22.3,4.3,18.1,0.364,74.2,2.51,3.23,0.7,74.83,67.67,58.03,0.276,0.33,0.333,0.663,367,61.2,16,1,25,0,0,2,0,0,7,3.8,2,1,66.7,0,0,5,2,40,4.17,68,53.75,0.44,0.73,,0,0,1,0,0,0,0,0,,0,0,0,0,2,1,0,0,,5,2,40,3.17,47.5,0.1,0.08,0.364,66,51.5,6.1,40.9,47,1.5,1.1,0,12.5,,,,,,
송은범,0.81,35,0,35,2,0,0,2,2,0,4,37.1,17,18,16.1,155,34,7,0,1,13,2,1,19,1,0,4,4.1,4.34,3.88,4.02,4.06,1.26,4.58,3.13,1.46,0.24,12.3,8.4,3.9,0.275,64.6,3.82,4.94,0.04,97.96,87.17,97.02,0.25,0.316,0.324,0.64,590,16.9,15.8,3.81,0,,0,,0,0,0,13,,0,0,,0,0,19,10,52.6,,,,,,5,0,11,0,4,0,2,2,66.7,0,0,0,1,9,8,12,6,50,19,10,52.6,1.07,16.86,0.98,0.81,0.275,120,57.9,2.5,38.8,41.3,0.8,1.4,2,5.9,,,,,,
백승현,0.68,16,0,16,3,0,0,0,0,0,1,16.2,4,4,4.05,66,13,2,0,0,4,2,0,10,0,0,0,2.16,2.16,2.19,2.31,3.38,1.02,5.4,2.16,2.5,0,15.2,6.1,9.1,0.265,78.9,3.47,4.31,-1.22,51.63,50.07,80.86,0.22,0.292,0.254,0.546,262,16.4,15.7,3.97,0,,0,,0,0,0,2,,0,0,,0,0,6,2,33.3,,,,,,3,0,6,0,1,0,0,0,100,0,1,0,0,4,1,12,2,16.7,6,2,33.3,1.04,16.38,1.02,0.68,0.265,49,46,0,52,52,2,0.9,0,7.7,,,,,,
이상영,0.63,21,9,12,8,0,0,1,1,0,0,50,24,28,27.5,228,48,8,0,7,32,8,0,30,3,0,3,4.32,5.04,4.95,5.21,6.41,1.6,5.4,5.76,0.94,1.26,13.2,14,-0.9,0.275,76.9,4.84,5.51,-2.09,103.26,113.06,153.29,0.259,0.389,0.416,0.805,924,44,18.5,4.05,0,0,0,0,8,0,0,20,5.5,4,5,44.4,0,0,11,5,45.5,3.67,70.22,45.33,-0.12,0.47,1,0,6,0,0,0,0,0,,0,0,0,0,3,7,7,4,57.1,11,5,45.5,1.42,24.33,0.19,0.16,0.275,149,49.4,2.5,46.2,48.7,1.9,1,9.1,6.3,,,,,,
김윤식,0.61,35,3,32,0,0,0,7,4,0,1,66.2,33,37,37.55,301,65,9,2,3,36,6,2,56,3,2,0,4.46,5,5.07,5.35,4.11,1.52,7.56,4.86,1.56,0.41,18.6,12,6.6,0.318,68,3.65,4.6,0.35,106.49,116.1,98.22,0.258,0.361,0.345,0.706,1167,33.3,17.5,3.88,0,0,0,0,1,0,0,39,47.9,0,2,0,0,0,15,5,33.3,2.44,64.67,34,-0.8,-0.67,3,0,21,0,1,1,2,3,25,0,0,1,1,9,7,24,6,25,15,5,33.3,1.85,30.41,1.04,1.28,0.318,195,53.7,4.9,39.9,44.8,1.5,1.2,3.3,6.2,,,,,,
최성훈,0.57,46,0,46,11,0,0,1,1,0,3,40.2,11,14,19.8,179,40,7,1,2,19,1,1,33,4,0,0,2.43,3.1,4.38,4.71,3.85,1.45,7.3,4.21,1.74,0.44,18.4,10.6,7.8,0.309,80.7,3.33,4.46,-1.41,58.19,102.31,91.98,0.255,0.337,0.35,0.687,666,14.5,16.4,3.72,0,,0,,0,0,0,17,,0,0,,0,0,19,5,26.3,,,,,,8,0,8,0,3,0,2,2,60,0,0,0,2,4,6,37,16,43.2,19,5,26.3,0.88,14.48,0.64,0.57,0.309,123,61.1,4.8,30.2,34.9,4,1.8,4.5,20,,,,,,
배재준,0.38,15,6,9,4,0,0,2,2,0,0,32.2,15,17,19.05,151,42,10,0,1,13,3,0,23,4,0,1,4.13,4.68,5.25,5.31,3.89,1.68,6.34,3.58,1.77,0.28,15.2,8.6,6.6,0.369,71.9,3.62,4.61,0.24,98.78,115.35,92.97,0.313,0.384,0.41,0.794,610,40.7,18.7,4.04,1,16.7,1,16.7,5,0,0,25,12.1,3,3,50,0,0,13,0,0,3.11,52.67,49.67,0.2,0.53,1,0,4,0,0,0,0,0,,0,0,0,0,1,4,7,4,57.1,13,0,0,1.56,32.67,0.63,-0.15,0.369,111,48.2,2.7,47.3,50,1.8,1,1.8,7.1,,,,,,
차우찬,0.33,5,5,0,0,0,0,2,1,0,0,22.1,13,14,12.45,99,16,3,0,2,13,3,0,12,2,0,0,5.24,5.64,5.02,5.1,5.71,1.3,4.84,5.24,0.92,0.81,12.1,13.1,-1,0.203,62.1,4.76,5.52,-0.47,125.23,110.7,136.49,0.198,0.323,0.309,0.632,379,75.8,17,3.83,1,20,0,0,2,0,0,23,9.3,3,2,60,0,0,3,3,100,4.47,75.8,48,-0.07,0.33,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,,3,3,100,,,,,0.203,69,36.6,5.6,56.3,62,1.4,0.6,4.5,12.5,,,,,,
함덕주,0.32,16,3,13,3,0,0,1,2,0,1,21,10,11,10,98,20,2,1,2,13,3,1,18,2,0,2,4.29,4.71,4.29,4.75,5.12,1.57,7.71,5.57,1.38,0.86,18.4,13.3,5.1,0.295,75.8,4.07,4.79,-0.83,102.44,103.07,122.37,0.25,0.371,0.375,0.746,391,24.4,18.6,3.99,0,0,0,0,3,0,0,15,16.2,3,0,100,0,0,12,4,33.3,2.78,60,43.67,-0.13,0.02,1,0,3,0,1,0,0,0,100,0,0,0,0,0,5,3,1,33.3,12,4,33.3,0.97,16.23,0.8,0.3,0.295,61,46.9,1.6,46.9,48.4,4.7,1,6.5,0,,,,,,
채지선,0.2,14,0,14,7,0,0,0,0,0,0,17.1,6,8,9.2,87,15,5,0,0,20,0,0,18,2,2,2,3.12,4.15,4.78,5.06,4.75,2.02,9.35,10.39,0.9,0,20.7,23,-2.3,0.306,77.1,4.83,5.68,-1.63,74.47,109.73,113.48,0.227,0.402,0.303,0.705,340,24.3,19.6,3.91,0,,0,,0,0,0,11,,0,0,,0,0,4,1,25,,,,,,1,0,4,0,0,0,0,0,,0,0,0,0,0,1,4,3,75,4,1,25,1.24,24.29,0.15,0.2,0.306,49,44.9,2,51,53.1,2,0.8,0,26.7,,,,,,
