name,G,GS,IP,ERA,W,L,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,start BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war
멩덴,21,21,120,3.6,8,3,10,47.6,3,14.3,5,0,0,76,5.7,12,5,70.6,0,0,9,2,22.2,5.71,94.14,53.57,1.14,3.28
임기영,28,28,153,4.88,8,8,13,46.4,5,17.9,6,0,0,80,4.7,14,14,50,0,0,16,11,68.8,5.46,90.07,49.25,0.45,3.17
이의리,19,19,94.2,3.61,4,5,4,21.1,0,0,10,0,0,33,3.1,11,6,64.7,0,0,7,2,28.6,4.98,86.47,53.11,1.08,2.76
브룩스,13,13,78,3.35,3,5,8,61.5,3,23.1,2,0,0,38,4.4,5,8,38.5,0,0,5,3,60,6,93.77,50.69,0.89,2.27
윤중현,30,13,61.2,4.09,4,6,1,7.7,0,0,8,0,0,45,6.6,4,8,33.3,0,0,17,5,29.4,4.74,79.85,45.46,-0.13,0.97
다카하시,7,7,36.2,4.91,1,3,2,28.6,0,0,1,0,0,16,3.9,3,4,42.9,0,0,1,0,0,5.24,94.43,47.71,-0.21,0.44
한승혁,8,5,20,4.95,0,3,0,0,0,0,3,0,0,7,3.2,2,3,40,0,0,2,2,100,4,70.8,44.6,-0.21,0.15
남재현,5,1,3.2,4.91,0,1,0,0,0,0,1,0,0,7,17.2,0,1,0,0,0,4,1,25,3.67,83,50,0.04,0.1
이준영,50,1,1.2,21.6,0,1,0,0,0,0,0,0,0,16,86.4,0,1,0,0,0,27,13,48.1,1.67,51,31,-0.16,-0.13
차명진,4,3,9.2,8.38,0,1,0,0,0,0,2,0,0,4,3.7,1,2,33.3,0,0,7,1,14.3,3.22,68.33,37,-0.3,-0.13
최용준,3,2,5.1,13.5,0,1,0,0,0,0,1,0,0,3,5.1,0,1,0,0,0,3,3,100,2.67,67.5,32,-0.23,-0.14
김유신,15,11,50.1,7.87,2,6,0,0,0,0,5,0,0,34,6.1,2,9,18.2,0,0,10,7,70,4.58,83.36,37.91,-1.16,-0.26
김현수,17,8,31.1,8.04,0,4,0,0,0,0,2,0,0,23,6.6,1,6,14.3,0,0,9,6,66.7,3.92,75.38,37.25,-0.85,-0.29
이민우,16,12,46.2,9.06,1,6,1,8.3,0,0,5,0,0,24,4.6,3,8,27.3,0,0,10,5,50,3.89,72.33,34.25,-1.5,-0.67
황윤호,1,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,
서덕원,24,0,0,,0,0,0,,0,,0,0,0,8,,0,0,,0,0,7,4,57.1,,,,,
김재열,24,0,0,,0,0,0,,0,,0,0,0,16,,0,0,,0,0,2,0,0,,,,,
장민기,21,0,0,,0,0,0,,0,,0,0,0,11,,0,0,,0,0,14,2,14.3,,,,,
변시원,1,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,2,2,100,,,,,
이승재,25,0,0,,0,0,0,,0,,0,0,0,5,,0,0,,0,0,13,7,53.8,,,,,
홍상삼,49,0,0,,0,0,0,,0,,0,0,0,18,,0,0,,0,0,4,0,0,,,,,
박준표,32,0,0,,0,0,0,,0,,0,0,0,16,,0,0,,0,0,17,10,58.8,,,,,
최정용,1,0,0,,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,
박진태,59,0,0,,0,0,0,,0,,0,0,0,24,,0,0,,0,0,32,12,37.5,,,,,
장지수,9,0,0,,0,0,0,,0,,0,0,0,9,,0,0,,0,0,1,0,0,,,,,
전상현,15,0,0,,0,0,0,,0,,0,0,0,5,,0,0,,0,0,6,2,33.3,,,,,
장현식,69,0,0,,0,0,0,,0,,0,0,0,22,,0,0,,0,0,28,8,28.6,,,,,
김현준,19,0,0,,0,0,0,,0,,0,0,0,4,,0,0,,0,0,6,5,83.3,,,,,
정해영,64,0,0,,0,0,0,,0,,0,0,0,16,,0,0,,0,0,1,0,0,,,,,
박건우,3,0,0,,0,0,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,
고영창,24,0,0,,0,0,0,,0,,0,0,0,7,,0,0,,0,0,9,7,77.8,,,,,
