Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
멩덴,3.28,21,21,0,0,0,0,8,3,0,0,120,48,53,51.95,502,109,18,2,12,35,8,0,104,7,3,2,3.6,3.97,3.9,3.95,3.9,1.2,7.8,2.63,2.97,0.9,20.7,7,13.7,0.285,73.3,2.81,3.75,-0.3,81.01,80.73,87.78,0.242,0.305,0.371,0.676,1977,94.1,16.5,3.94,10,47.6,3,14.3,5,0,0,76,5.7,12,5,70.6,0,0,9,2,22.2,5.71,94.14,53.57,1.14,3.28,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,0,0,,9,2,22.2,,,,,0.285,340,40.8,6.2,50.1,56.3,2.8,0.7,6,9.2,,,,,,
임기영,3.17,28,28,0,0,0,0,8,8,0,0,153,83,85,78.95,662,155,29,1,15,45,11,0,129,7,2,6,4.88,5,4.64,4.54,3.96,1.31,7.59,2.65,2.87,0.88,19.5,6.8,12.7,0.307,66.3,2.89,3.88,0.92,109.86,92.84,89.12,0.262,0.322,0.39,0.712,2522,90.1,16.5,3.81,13,46.4,5,17.9,6,0,0,80,4.7,14,14,50,0,0,16,11,68.8,5.46,90.07,49.25,0.45,3.17,0,0,0,0,0,0,0,0,,0,0,0,0,10,12,0,0,,16,11,68.8,,,,,0.307,456,42.8,4.2,49.9,54.1,3.1,0.8,5.8,6.5,,,,,,
이의리,2.76,19,19,0,0,0,0,4,5,0,0,94.2,38,42,41,404,69,11,0,6,56,2,0,93,6,0,5,3.61,3.99,3.9,3.79,3.96,1.32,8.84,5.32,1.66,0.57,23,13.9,9.2,0.259,71.4,3.29,4.3,-0.35,81.29,77.45,89.21,0.204,0.318,0.29,0.608,1643,86.5,17.4,4.07,4,21.1,0,0,10,0,0,33,3.1,11,6,64.7,0,0,7,2,28.6,4.98,86.47,53.11,1.08,2.76,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,0,0,,7,2,28.6,,,,,0.259,243,41.9,6.7,48.2,54.9,3.2,0.8,4.3,5.8,,,,,,
정해영,2.69,64,0,64,58,0,0,5,4,34,0,65.1,16,18,22.8,272,49,10,0,5,28,4,1,49,2,0,1,2.2,2.48,3.14,3.1,4.27,1.18,6.75,3.86,1.75,0.69,18,10.3,7.7,0.242,85.1,3.45,4.47,-2.07,49.6,63.32,96.16,0.21,0.302,0.318,0.62,1094,17.1,16.7,4.02,0,,0,,0,0,0,16,,0,0,,0,0,1,0,0,,,,,,17,2,12,34,0,4,0,4,89.5,5,0,1,0,37,9,32,9,28.1,1,0,0,1.02,17.09,1.92,2.69,0.242,182,45.5,7.3,42.9,50.3,4.2,0.9,5.2,8.2,,,,,,
장현식,2.56,69,0,69,5,0,0,1,5,1,34,76.2,28,28,29.4,336,67,7,1,7,42,3,1,80,3,0,8,3.29,3.29,3.45,3.48,4.06,1.42,9.39,4.93,1.9,0.82,23.8,12.5,11.3,0.305,82.4,3.07,4.04,-0.78,73.96,71.01,91.45,0.238,0.34,0.344,0.684,1307,18.9,17,3.89,0,,0,,0,0,0,22,,0,0,,0,0,28,8,28.6,,,,,,22,4,18,1,34,5,0,5,87.5,0,4,2,0,32,11,30,12,40,28,8,28.6,1.11,18.94,1.67,2.56,0.305,197,40.8,5.2,52.1,57.3,1.9,0.7,5.8,9,,,,,,
브룩스,2.27,13,13,0,0,0,0,3,5,0,0,78,29,34,32.1,333,93,12,1,4,16,1,0,55,4,0,0,3.35,3.92,3.7,3.77,3.29,1.4,6.35,1.85,3.44,0.46,16.5,4.8,11.7,0.349,73.1,2.76,3.99,0.06,75.3,77.11,74.03,0.298,0.332,0.381,0.713,1219,93.8,15.6,3.66,8,61.5,3,23.1,2,0,0,38,4.4,5,8,38.5,0,0,5,3,60,6,93.77,50.69,0.89,2.27,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,0,0,,5,3,60,,,,,0.349,255,57.1,2.3,37.9,40.2,2.7,1.4,3.8,10.8,,,,,,
윤중현,1.38,30,13,17,6,0,0,5,6,0,2,82.2,36,44,42.6,373,91,7,1,7,31,14,0,33,10,0,2,3.92,4.79,4.64,4.76,5.46,1.48,3.59,3.38,1.06,0.76,8.8,8.3,0.5,0.295,73,4.54,5.34,-1.54,88.19,97.26,122.95,0.284,0.368,0.378,0.746,1415,47.2,17.1,3.79,1,7.7,0,0,8,0,0,45,6.6,4,8,33.3,0,0,17,5,29.4,4.74,79.85,45.46,-0.13,0.97,2,0,8,0,2,0,0,0,100,0,0,0,0,9,7,6,3,50,17,5,29.4,1.24,22.18,0.47,0.41,0.295,285,54.9,4.1,36.9,41,4.1,1.3,5.8,5.5,,,,,,
다카하시,0.44,7,7,0,0,0,0,1,3,0,0,36.2,20,22,22,168,46,4,0,4,12,4,0,46,2,0,4,4.91,5.4,5.4,5.4,3.28,1.58,11.29,2.95,3.83,0.98,27.4,7.1,20.2,0.416,71.4,2.08,2.97,1.63,110.47,110.39,73.84,0.309,0.371,0.416,0.787,661,94.4,18,3.93,2,28.6,0,0,1,0,0,16,3.9,3,4,42.9,0,0,1,0,0,5.24,94.43,47.71,-0.21,0.44,0,0,0,0,0,0,0,0,,0,0,0,0,3,4,0,0,,1,0,0,,,,,0.416,101,38.7,5.7,52.8,58.5,2.8,0.7,6.5,13,,,,,,
전상현,0.37,15,0,15,0,0,0,1,0,0,7,13,5,6,5.15,59,15,3,0,1,6,0,0,8,0,0,1,3.46,4.15,3.57,3.6,4.57,1.62,5.54,4.15,1.33,0.69,13.6,10.2,3.4,0.326,75,3.8,4.99,-1.11,77.89,73.63,102.94,0.288,0.362,0.404,0.766,247,16.5,19,4.19,0,,0,,0,0,0,5,,0,0,,0,0,6,2,33.3,,,,,,5,0,0,0,7,1,0,1,87.5,0,0,0,0,5,2,2,0,0,6,2,33.3,0.87,16.47,1.27,0.37,0.326,43,26.7,6.7,64.4,71.1,2.2,0.4,3.1,0,,,,,,
김재열,0.3,24,0,24,10,0,0,1,0,0,0,32.2,14,18,19.55,152,28,4,0,4,18,4,0,18,5,2,1,3.86,4.96,5.39,5.45,5.93,1.41,4.96,4.96,1,1.1,11.8,11.8,0,0.233,72.7,4.6,5.4,-2.08,86.79,111.36,133.53,0.231,0.34,0.364,0.704,568,23.7,17.4,3.74,0,,0,,0,0,0,16,,0,0,,0,0,2,0,0,,,,,,2,0,6,0,0,0,0,0,,0,0,0,0,0,2,5,3,60,2,0,0,1.36,23.67,0.19,0.3,0.233,103,33.9,8.9,53.6,62.5,3.6,0.5,5.7,3.6,,,,,,
