Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%
백승건,0.34,25,2,23,3,0,0,2,2,0,3,38,21,24,21.75,170,41,5,0,7,17,0,0,29,2,0,0,4.97,5.68,5.15,5.01,5.52,1.53,6.87,4.03,1.71,1.66,17.1,10,7.1,0.296,70.8,3.41,4.55,-0.55,116.94,105.31,129.79,0.273,0.345,0.447,0.792,656,26.2,17.3,3.86,0,0,0,0,1,0,0,21,28.4,2,0,100,0,0,14,6,42.9,3.33,58,41.5,-0.18,-0.06,2,0,10,0,3,0,0,0,100,0,0,0,0,8,5,7,3,42.9,14,6,42.9,1.36,23.48,1.05,0.41,0.296,115,37.9,6.5,52.4,58.9,3.2,0.6,9.6,4.9
박종훈,0.28,18,16,2,0,0,0,2,6,0,0,80,55,57,56.65,382,77,13,1,8,60,19,0,56,4,0,2,6.19,6.41,6.37,6.1,6.35,1.71,6.3,6.75,0.93,0.9,14.7,15.7,-1,0.292,68.3,5.22,5.53,-0.16,145.48,128.11,149.31,0.26,0.412,0.392,0.804,1587,88.2,19.8,4.15,4,25,1,6.3,5,0,0,38,4.4,7,9,43.8,0,1,13,1,7.7,4.81,93.94,45.13,-0.76,0.61,0,0,1,0,0,0,0,0,,0,0,0,0,6,11,0,0,,13,1,7.7,1.5,42,0.48,-0.33,0.292,236,53.8,6.1,37.7,43.7,2.4,1.2,7.4,11.7
박민호,0.28,10,0,10,1,0,0,0,0,0,0,10,1,3,3,47,14,1,0,0,1,2,0,4,1,0,0,0.9,2.7,2.7,2.7,3.78,1.5,3.6,0.9,4,0,8.5,2.1,6.4,0.35,82.4,3.9,4.63,-2.88,21.16,56.66,88.85,0.318,0.362,0.341,0.703,167,16.7,16.7,3.55,0,,0,,0,0,0,9,,0,0,,0,0,8,0,0,,,,,,1,0,3,0,0,0,0,0,,0,0,0,0,2,0,5,0,0,8,0,0,1,16.7,0.39,0.28,0.35,40,32.5,7.5,60,67.5,0,0.5,0,7.1
서동민,0.05,2,0,2,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,10.65,3,9,27,0.33,0,16.7,50,-33.3,0,100,10.74,9.4,-10.65,0,0,250.38,0,0.5,0,0.5,23,11.5,23,3.83,0,,0,,0,0,0,0,,0,0,,0,0,2,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,0,0,0.5,11.5,0.27,0.05,0,2,0,0,100,100,0,0,0,
조성훈,0.02,2,2,0,0,0,0,0,1,0,0,7,5,5,5,34,10,1,0,0,4,2,0,4,0,0,0,6.43,6.43,6.43,6.12,5.08,2,5.14,5.14,1,0,11.8,11.8,0,0.417,68.8,5.17,5.4,1.35,151.14,128.63,119.39,0.357,0.471,0.393,0.864,137,68.5,19.6,4.03,0,0,0,0,1,0,0,0,0,1,1,50,0,0,0,0,,3.5,68.5,40.5,-0.1,0.02,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0,0,,,,,,0.417,24,37.5,8.3,54.2,62.5,0,0.6,0,10
한두솔,-0.01,1,0,1,1,0,0,0,0,0,0,1,1,1,1,6,1,0,1,0,1,1,0,2,0,0,0,9,9,9,8.57,5.05,2,18,9,2,0,33.3,16.7,16.7,0.5,66.7,5.14,3.4,3.95,211.6,180.08,118.71,0.25,0.5,0.75,1.25,26,26,26,4.33,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,26,0.06,-0.01,0.5,2,0,0,100,100,0,0,0,0
김주한,-0.02,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,2,0,0,1,1,0,0,0,0,0,0,99.99,99.99,85.64,81.82,15003.8,99.99,,,0,,0,33.3,-33.3,1,0,3192.45,9.4,-14903.81,2350.87,1718.22,352756,1,1,2.5,3.5,16,16,,5.33,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,16,0.02,-0.02,1,1,0,0,100,100,0,0,50,0
이기순,-0.03,2,0,2,1,0,0,0,0,0,0,3,3,3,3,16,3,0,0,1,4,0,0,3,0,0,0,9,9,9,8.57,9.45,2.33,9,12,0.75,3,18.8,25,-6.3,0.25,66.7,5.59,6.15,-0.45,211.6,180.08,222.16,0.273,0.438,0.545,0.983,63,31.5,21,3.94,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1.5,31.5,0.01,-0.03,0.25,8,22.2,22.2,55.6,77.8,0,0.3,14.3,0
신헌민,-0.06,11,0,11,11,0,0,0,0,0,0,12,8,10,10.35,62,19,6,0,1,6,0,1,8,3,0,0,6,7.5,7.76,7.28,4.47,2.08,6,4.5,1.33,0.75,12.9,9.7,3.2,0.391,62.5,3.57,5.01,1.53,141.07,152.95,105,0.345,0.41,0.509,0.919,237,21.5,19.8,3.82,0,,0,,0,0,0,5,,0,0,,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,,0,0,0,0,1,0,4,1,25,0,0,,1.09,21.55,0.14,-0.06,0.391,46,37.5,12.5,43.8,56.3,6.3,0.7,3.7,5.3
서상준,-0.06,2,0,2,1,0,0,0,0,0,0,2,0,3,3,13,1,0,0,0,5,0,0,3,1,0,1,0,13.5,13.5,12.38,7.85,3,13.5,22.5,0.6,0,23.1,38.5,-15.4,0.2,50,7.87,7.25,-7.85,0,259.97,184.55,0.125,0.462,0.125,0.587,55,27.5,27.5,4.23,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,27.5,0.02,-0.06,0.2,5,60,0,20,20,20,3,0,100
송영진,-0.08,17,9,8,1,0,0,3,3,0,0,47.1,30,35,34.65,220,46,9,1,3,31,2,0,38,5,2,8,5.7,6.65,6.59,6.5,4.76,1.63,7.23,5.89,1.23,0.57,17.3,14.1,3.2,0.303,58.7,4.07,5.02,0.95,134.11,136.57,111.86,0.257,0.366,0.369,0.735,871,51.2,18.4,3.96,1,11.1,0,0,5,0,0,40,10.1,6,3,66.7,1,0,4,3,75,3.96,71.78,43.44,-0.84,-0.21,0,0,3,0,0,0,0,0,,0,0,0,0,3,7,5,3,60,4,3,75,1.46,28.13,0.47,0.13,0.303,142,53.7,4,41.6,45.6,0.7,1.2,4.4,10.9
이로운,-0.08,50,0,50,14,0,0,6,1,0,5,57.2,36,39,41.05,268,67,13,1,7,29,1,2,52,4,0,3,5.62,6.09,6.41,6.16,4.65,1.66,8.12,4.53,1.79,1.09,19.4,10.8,8.6,0.341,66.7,3.29,4.37,0.97,132.1,129.42,109.38,0.289,0.366,0.444,0.81,1107,22.1,19.2,4.13,0,,0,,0,0,0,46,,0,0,,0,0,13,4,30.8,,,,,,9,1,15,0,5,1,0,1,83.3,0,0,0,0,8,7,19,7,36.8,13,4,30.8,1.15,22.14,0.6,-0.08,0.341,176,43,4.8,51.1,55.9,1.1,0.8,6.7,7.5
김주온,-0.11,1,0,1,0,0,0,0,0,0,0,0.1,3,3,2.15,5,2,0,0,0,1,1,0,1,0,0,1,81,81,58.05,63.4,14.95,9,27,27,1,0,20,20,0,1,25,15.08,5.4,66.05,1904.39,1331.51,351.47,0.667,0.8,0.667,1.467,14,14,42,2.8,0,,0,,0,0,0,0,,0,0,,0,0,3,2,66.7,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,2,66.7,0.33,14,0,-0.11,1,2,50,0,50,50,0,1,0,0
임준섭,-0.21,41,0,41,11,0,0,0,2,0,4,32.2,21,25,24.15,155,44,6,0,1,19,1,1,26,1,0,2,5.79,6.89,6.65,6.58,4.12,1.93,7.16,5.24,1.37,0.28,16.8,12.3,4.5,0.41,61.9,3.81,4.86,1.66,136.03,138.12,96.91,0.336,0.421,0.405,0.826,666,16.2,20.4,4.3,0,,0,,0,0,0,8,,0,0,,0,0,27,10,37,,,,,,8,1,7,0,4,0,1,1,80,0,1,0,1,5,6,30,10,33.3,27,10,37,0.8,16.24,0.71,-0.21,0.41,105,57.8,0,38.5,38.5,3.7,1.5,2.4,0
정성곤,-0.36,6,0,6,3,0,0,0,0,0,0,4.1,5,9,9.85,29,8,3,0,2,7,0,0,3,1,0,0,10.38,18.69,20.46,19.23,12.62,3.46,6.23,14.54,0.43,4.15,10.3,24.1,-13.8,0.375,50,7.25,7.06,-2.23,244.15,403.87,296.67,0.381,0.536,0.81,1.346,122,20.3,28.2,4.21,0,,0,,0,0,0,3,,0,0,,0,0,3,1,33.3,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,0,1,3,2,66.7,3,1,33.3,0.72,20.33,0.16,-0.36,0.375,16,36.8,0,63.2,63.2,0,0.6,16.7,0
