name,GR,IP,ERA,W,L,2time,3time,plus 1,SV,HD,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war
박민호,57,52,2.42,2,1,12,1,10,4,11,2,2,4,78.9,1,2,2,0,14,11,44,13,29.5,13,1,7.7,0.91,14.18,1.3,1.62
이태양,46,47.1,5.13,2,1,8,0,9,0,4,0,0,0,100,0,1,0,0,7,7,23,7,30.4,13,5,38.5,1.03,16.89,0.61,0.57
서진용,63,61,4.13,2,7,20,2,9,8,12,5,0,5,80,1,0,3,0,20,18,34,15,44.1,11,6,54.5,0.97,17.38,1.58,0.5
박종훈,1,6.2,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,9,13,1,1,100,16,8,50,6.67,95,1.07,0.39
김정빈,57,47.1,5.13,1,1,12,0,7,1,10,1,1,2,84.6,0,0,0,1,17,12,26,13,50,38,13,34.2,0.83,16.51,1.12,0.27
백승건,3,7,3.86,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,6,2,0,0,12,3,25,2.33,51.67,0.05,0.15
이건욱,2,3.1,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,8,15,0,0,,21,6,28.6,1.67,25.5,0.06,0.14
윤희상,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,100,1,15.67,0.03,0.12
박희수,28,24.2,5.47,0,1,5,0,5,0,0,0,0,0,,0,0,0,0,0,3,23,8,34.8,5,4,80,0.88,16.07,0.4,0.08
서동민,9,8.1,5.4,0,0,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,4,3,75,0,0,,0.93,19.11,0.01,0.04
오원석,7,7.2,3.52,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,1,2,0,0,2,2,100,1.1,20.43,0.05,0.04
강지광,6,3.2,4.91,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,5,0,0,0.61,14.5,0.36,0
신재웅,24,19.1,9.31,2,0,1,0,2,0,0,0,0,0,,0,0,0,0,1,1,4,2,50,13,7,53.8,0.81,15.75,0.31,-0.08
양선률,1,1,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,100,0,0,,1,23,0.2,-0.09
조영우,28,44,6.55,1,0,2,0,15,0,0,0,0,0,,0,0,0,0,5,8,21,8,38.1,18,8,44.4,1.57,26.75,0.55,-0.11
김찬호,3,2,27,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,3,100,0.67,19,0.05,-0.13
김주온,29,31,7.55,0,3,7,0,8,0,0,1,0,1,0,0,0,0,0,0,3,11,7,63.6,7,5,71.4,1.07,21.34,0.23,-0.16
윤강민,1,0.2,67.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,2,66.7,0.67,23,0.02,-0.16
이원준,17,19.1,7.45,0,1,4,0,5,0,0,0,0,0,,0,0,0,0,1,2,8,4,50,6,0,0,1.14,22.94,0.44,-0.28
김세현,42,42,5.79,2,0,9,1,7,1,7,2,1,3,72.7,0,2,1,0,10,9,27,15,55.6,8,1,12.5,1,17.88,1.12,-0.36
김주한,15,17.1,8.31,1,2,2,0,4,0,0,0,0,0,,0,0,0,0,2,8,11,5,45.5,12,7,58.3,1.16,22.6,0.83,-0.42
하재훈,15,13,7.62,1,1,4,0,0,4,0,6,0,6,40,0,0,0,0,2,6,0,0,,4,1,25,0.87,17.2,1.67,-0.49
정영일,29,23.1,6.56,2,2,5,1,1,2,2,1,0,1,80,1,0,0,0,7,7,18,7,38.9,8,3,37.5,0.8,15.59,1,-0.55
김택형,31,23,8.61,1,3,9,1,2,0,3,0,1,1,75,0,1,0,1,4,8,17,4,23.5,16,10,62.5,0.74,14.16,0.95,-0.56
김태훈,25,19,11.84,0,2,5,1,1,0,4,2,0,2,66.7,0,0,0,0,5,15,6,4,66.7,24,16,66.7,0.76,15.84,0.8,-0.7
문승원,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,0,0,,7,2,28.6,,,,
정수민,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,,1,0,0,,,,
킹엄,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,2,0,0,,,,
핀토,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,17,0,0,,12,5,41.7,,,,
