Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
송은범,0.58,56,1,55,15,0,0,4,2,2,6,56,28,29,32.05,247,66,8,1,4,19,3,1,28,2,0,2,4.5,4.66,5.15,5.64,4.81,1.52,4.5,3.05,1.47,0.64,11.3,7.7,3.6,0.325,72,4.05,4.96,-0.31,100.76,115.15,107.77,0.3,0.359,0.4,0.759,935,16.7,16.7,3.79,0,0,0,0,0,0,0,36,100,0,1,0,0,0,25,6,24,2.33,53,18,-0.37,-0.33,10,1,13,2,6,0,0,0,100,0,0,0,0,12,9,29,12,41.4,25,6,24,0.98,16.04,1.07,0.91,0.325,191,58.4,3.6,36.5,40.1,1.5,1.5,5.1,3,,,,,,
차우찬,0.56,13,13,0,0,0,0,5,5,0,0,64,38,39,38.15,287,71,14,1,8,28,2,1,51,4,0,1,5.34,5.48,5.36,6.2,4.94,1.55,7.17,3.94,1.82,1.13,17.8,9.8,8,0.321,68.9,3.57,4.44,0.4,119.65,126.74,110.69,0.284,0.354,0.444,0.798,1159,89.2,18.1,4.04,6,46.2,2,15.4,1,0,0,40,5.6,6,7,46.2,0,0,4,2,50,4.92,89.15,46.54,-0.58,0.56,0,0,0,0,0,0,0,0,,0,0,0,0,5,6,0,0,,4,2,50,,,,,0.321,196,41.7,2.9,51.9,54.9,3.4,0.8,7.1,4.2,,,,,,
고우석,0.5,40,0,40,34,0,0,0,4,17,1,41.2,19,22,24.1,183,37,9,0,2,19,2,1,51,3,0,5,4.1,4.75,5.21,5.34,2.99,1.34,11.02,4.1,2.68,0.43,27.9,10.4,17.5,0.327,65.5,2.51,3.3,1.11,91.89,109.09,67.05,0.234,0.32,0.329,0.649,714,17.9,17.1,3.9,0,,0,,0,0,0,9,,0,0,,0,0,6,0,0,,,,,,8,0,12,17,1,4,0,4,81.8,4,0,3,0,14,5,20,4,20,6,0,0,1.04,17.85,1.63,0.5,0.327,107,48.6,2.7,46.8,49.5,1.8,1,3.6,10.8,,,,,,
남호,0.25,6,3,3,3,0,0,0,0,0,0,18.1,8,9,9,82,13,3,1,1,12,1,0,14,1,0,0,3.93,4.42,4.42,5.01,4.93,1.36,6.87,5.89,1.17,0.49,17.1,14.6,2.4,0.222,68,4.41,5.11,-1.01,87.94,102.31,110.46,0.194,0.317,0.313,0.63,341,56.8,18.6,4.16,0,0,0,0,3,0,0,8,6.4,2,1,66.7,0,0,0,0,,3.78,75.67,48.67,-0.14,0.06,0,0,3,0,0,0,0,0,,0,0,0,0,1,2,0,0,,0,0,,2.33,38,0.02,0.19,0.222,54,27.3,5.5,61.8,67.3,5.5,0.4,2.7,7.7,,,,,,
김윤식,0.17,23,11,12,3,0,0,2,4,0,2,67.2,47,50,47.6,308,87,16,1,7,24,6,0,38,3,1,2,6.25,6.65,6.33,6.87,5.2,1.64,5.05,3.19,1.58,0.93,12.3,7.8,4.5,0.349,62.6,4.09,4.85,1.05,139.97,140.38,116.36,0.323,0.385,0.468,0.853,1165,50.7,17.2,3.78,1,9.1,0,0,4,0,0,38,6.5,5,6,45.5,0,0,14,5,35.7,4.79,84.18,40.45,-0.81,0.13,1,0,4,0,2,0,0,0,100,0,0,0,0,2,9,3,0,0,14,5,35.7,1.25,19.92,0.47,0.04,0.349,229,40,3.3,53.3,56.7,3.3,0.7,5.1,6.9,,,,,,
성재헌,0.14,4,0,4,0,0,0,0,0,0,0,4.1,2,2,1.3,20,6,1,0,0,1,1,0,1,0,0,0,4.15,4.15,2.7,3.13,4.85,1.62,2.08,2.08,1,0,5,5,0,0.353,75,4.92,5.4,-0.7,93.01,64.04,108.58,0.333,0.4,0.389,0.789,73,18.3,16.8,3.65,0,,0,,0,0,0,5,,0,0,,0,0,3,1,33.3,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,1,0,2,0,0,3,1,33.3,1.08,18.25,0.71,0.14,0.353,17,64.7,5.9,23.5,29.4,5.9,2.2,0,16.7,,,,,,
이찬혁,0.02,4,0,4,4,0,0,0,0,0,0,3.1,2,2,2.5,17,4,0,0,1,3,1,0,1,0,0,1,5.4,5.4,6.75,6.65,10.54,2.1,2.7,8.1,0.33,2.7,5.9,17.6,-11.8,0.273,85.7,7.12,6.81,-5.14,120.91,135.86,235.9,0.308,0.471,0.538,1.009,73,18.3,21.9,4.29,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,0,0,,0.83,18.25,0.02,0.02,0.273,11,33.3,8.3,58.3,66.7,0,0.5,12.5,0,,,,,,
김대현,-0.01,33,0,33,8,0,0,4,0,0,3,32.1,21,24,21.95,158,37,7,2,6,23,1,1,28,2,0,3,5.85,6.68,6.11,6.55,6.24,1.86,7.79,6.4,1.22,1.67,17.7,14.6,3.2,0.316,69.8,4.16,5.02,-0.4,130.89,133.77,139.8,0.285,0.391,0.508,0.899,599,18.2,18.5,3.79,0,,0,,0,0,0,21,,0,0,,0,0,18,9,50,,,,,,2,0,10,0,3,2,0,2,60,0,1,1,0,6,6,21,5,23.8,18,9,50,0.98,18.15,1.01,-0.01,0.316,98,39.6,5.7,52.8,58.5,1.9,0.7,9.7,5.4,,,,,,
이우찬,-0.03,4,1,3,0,0,0,0,0,0,0,4.2,6,6,4.3,30,9,2,0,1,7,2,0,4,0,0,0,11.57,11.57,8.29,9.32,10.38,3.43,7.71,13.5,0.57,1.93,13.3,23.3,-10,0.5,70.6,7.93,6.6,1.19,259.1,190.38,232.44,0.429,0.6,0.667,1.267,133,33.3,28.5,4.43,0,0,0,0,1,0,0,4,9.8,0,1,0,0,0,7,3,42.9,3.67,80,41,-0.01,0.05,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,7,3,42.9,0.33,17.67,0.05,-0.08,0.5,16,52.9,0,41.2,41.2,5.9,1.3,14.3,0,,,,,,
한선태,-0.05,1,0,1,1,0,0,0,0,0,0,1,2,2,2,7,3,0,0,0,2,0,0,0,0,0,1,18,18,18,16.94,10.2,5,0,18,0,0,0,28.6,-28.6,0.6,60,10.32,8.83,7.8,403.05,346.14,228.28,0.6,0.714,0.6,1.314,29,29,29,4.14,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,29,0.02,-0.05,0.6,5,40,0,40,40,20,1,0,0,,,,,,
정용운,-0.06,3,0,3,2,0,0,0,0,0,0,1.2,3,3,2.5,9,3,1,0,0,1,0,0,3,0,0,0,16.2,16.2,13.5,13.27,1.36,2.4,16.2,5.4,3,0,33.3,11.1,22.2,0.6,25,1.47,2.73,14.84,362.74,271.18,30.34,0.375,0.444,0.5,0.944,36,12,21.6,4,0,,0,,0,0,0,1,,0,0,,0,0,1,1,100,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,1,1,100,0.56,12,0.21,-0.06,0.6,5,40,0,60,60,0,0.7,0,0,,,,,,
문광은,-0.09,4,0,4,3,0,0,0,0,0,0,4,5,5,5.35,21,7,3,1,1,2,0,0,4,0,0,0,11.25,11.25,12.04,11.85,6.02,2.25,9,4.5,2,2.25,19,9.5,9.5,0.429,50,3.19,4.26,5.23,251.9,242.13,134.8,0.368,0.429,0.789,1.218,76,19,19,3.62,0,,0,,0,0,0,4,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,0,0,,1,19,0.05,-0.09,0.429,14,26.7,0,60,60,13.3,0.4,11.1,14.3,,,,,,
김지용,-0.14,4,0,4,4,0,0,0,0,0,0,3.2,6,6,6,18,5,1,0,1,2,0,0,4,0,0,0,14.73,14.73,14.73,14.22,6.2,1.91,9.82,4.91,2,2.46,22.2,11.1,11.1,0.364,16.7,3.13,4.07,8.52,329.77,290.67,138.92,0.313,0.389,0.563,0.952,71,17.8,19.4,3.94,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0.92,17.75,0.1,-0.14,0.364,11,16.7,8.3,75,83.3,0,0.2,10,0,,,,,,
백청훈,-0.14,2,0,2,2,0,0,0,0,0,0,1.1,3,3,3.5,8,4,1,0,1,0,0,0,0,0,0,0,20.25,20.25,23.63,27.42,12.92,3,0,0,,6.75,0,0,0,0.429,33.3,4.28,5.4,7.33,453.43,560.37,289.3,0.571,0.5,1.143,1.643,32,16,24,4,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,0,0,,0.67,16,0.04,-0.14,0.429,7,25,0,75,75,0,0.3,16.7,0,,,,,,
김대유,-0.23,3,0,3,1,0,0,0,0,0,0,2.1,6,6,5.3,14,5,1,0,0,1,1,0,1,0,0,0,23.14,23.14,20.44,23.73,5.58,2.57,3.86,3.86,1,0,7.1,7.1,0,0.455,14.3,5.69,5.4,17.56,518.2,484.89,124.96,0.417,0.5,0.5,1,55,18.3,23.6,3.93,0,,0,,0,0,0,0,,0,0,,0,0,3,3,100,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,2,2,100,3,3,100,0.78,18.33,0.18,-0.23,0.455,11,63.6,9.1,27.3,36.4,0,1.8,0,0,,,,,,
이상규,-0.4,28,0,28,12,0,0,2,3,4,1,31,23,23,24.95,152,45,10,1,4,21,1,0,18,1,0,2,6.68,6.68,7.24,7.72,6.28,2.13,5.23,6.1,0.86,1.16,11.8,13.8,-2,0.383,72.1,4.87,5.64,0.4,149.52,157.85,140.6,0.357,0.444,0.548,0.992,574,20.5,18.5,3.78,0,,0,,0,0,0,11,,0,0,,0,0,19,4,21.1,,,,,,2,0,8,4,1,1,0,1,83.3,0,0,0,0,3,6,15,7,46.7,19,4,21.1,1.11,20.5,1.02,-0.4,0.383,107,43.8,4.5,49.1,53.6,2.7,0.8,6.7,6.7,,,,,,
여건욱,-0.51,25,0,25,9,0,0,1,3,1,2,27.2,22,24,26.05,124,36,8,1,8,4,3,0,18,1,0,2,7.16,7.81,8.47,9.1,6.59,1.45,5.86,1.3,4.5,2.6,14.5,3.2,11.3,0.311,59.4,3.3,4.05,0.56,160.25,186.02,147.65,0.321,0.35,0.625,0.975,447,17.9,16.2,3.6,0,,0,,0,0,0,17,,0,0,,0,0,8,6,75,,,,,,3,0,8,1,2,0,1,1,75,0,0,0,1,1,4,18,10,55.6,8,6,75,1.11,17.88,0.57,-0.51,0.311,90,35.4,4,60.6,64.6,0,0.5,12.5,0,,,,,,
류원석,-0.52,4,1,3,1,0,0,0,1,0,0,4.2,6,14,12.45,37,8,3,0,1,11,4,0,5,1,0,0,11.57,27,24.01,21.94,13.83,4.07,9.64,21.21,0.45,1.93,13.5,29.7,-16.2,0.438,40.9,11.42,7.35,-2.26,259.1,448.24,309.69,0.364,0.622,0.636,1.258,171,42.8,36.6,4.62,0,0,0,0,0,0,0,1,4.5,0,1,0,0,0,5,3,60,2,90,0,-0.62,-0.58,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,5,3,60,0.89,27,0.07,0.07,0.438,16,41.2,5.9,52.9,58.8,0,0.7,10,0,,,,,,
