Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
최동환,0.79,45,0,45,15,0,0,0,0,1,1,42.1,15,18,18.5,189,42,11,0,1,17,3,2,20,5,0,0,3.19,3.83,3.93,4.08,4.41,1.39,4.25,3.61,1.18,0.21,10.6,9,1.6,0.285,72.1,4.22,5.21,-1.22,80.13,91.51,110.91,0.255,0.335,0.339,0.674,715,15.9,16.9,3.78,0,,0,,0,0,0,17,,0,0,,0,0,27,5,18.5,,,,,,6,0,9,1,1,0,0,0,100,1,0,0,0,7,5,25,7,28,27,5,18.5,0.94,15.89,0.62,0.79,0.285,144,38.3,8.1,50.3,58.4,3.4,0.7,1.1,4.8,916,1015,899,1314,711,938
고우석,0.79,44,0,44,35,0,0,3,8,15,0,44,18,19,21.05,190,38,6,0,2,22,4,1,59,1,0,5,3.68,3.89,4.31,4.38,2.8,1.36,12.07,4.5,2.68,0.41,31.1,11.6,19.5,0.356,73.8,2.3,3.06,0.88,92.51,98.27,70.34,0.235,0.34,0.309,0.649,799,18.2,18.2,4.21,0,,0,,0,0,0,15,,0,0,,0,0,3,0,0,,,,,,7,1,8,15,0,2,0,2,88.2,5,0,0,0,20,10,21,4,19,3,0,0,1,18.16,1.84,0.79,0.356,101,53.3,3.8,40,43.8,2.9,1.2,4.3,7.9,916,1015,899,1314,711,938
이지강,0.36,22,12,10,5,0,0,2,5,0,2,68,30,45,43.45,299,60,9,0,4,28,9,0,38,7,0,3,3.97,5.96,5.75,5.82,4.84,1.29,5.03,3.71,1.36,0.53,12.7,9.4,3.3,0.257,57.1,4.22,5,-0.87,99.77,130.73,121.59,0.233,0.327,0.314,0.641,1196,54.4,17.6,4,1,8.3,0,0,6,0,0,29,5.1,6,6,50,1,0,9,6,66.7,4.28,75.83,45.08,-0.89,0.02,1,0,5,0,2,0,0,0,100,0,1,0,0,5,7,8,3,37.5,9,6,66.7,1.67,28.6,0.5,0.34,0.257,218,44.2,4.5,50.4,54.9,0.9,0.8,3.3,5,916,1015,899,1314,711,938
이상규,0.24,8,0,8,4,0,0,0,0,0,0,7.2,2,2,2,34,7,0,0,0,5,0,0,6,1,0,1,2.35,2.35,2.35,2.56,3.91,1.57,7.04,5.87,1.2,0,17.6,14.7,2.9,0.304,83.3,3.95,5.05,-1.57,58.99,57.55,98.36,0.241,0.353,0.241,0.594,152,19,19.8,4.47,0,,0,,0,0,0,0,,0,0,,0,0,4,0,0,,,,,,0,0,2,0,0,0,0,0,,0,0,0,0,1,0,5,0,0,4,0,0,0.96,19,0.47,0.24,0.304,23,65.2,0,30.4,30.4,4.3,2.1,0,28.6,916,1015,899,1314,711,938
이상영,0.15,6,2,4,1,0,0,0,1,0,0,11,4,5,4.5,54,12,3,0,0,8,3,0,4,1,0,0,3.27,4.09,3.68,3.82,6.04,1.82,3.27,6.55,0.5,0,7.4,14.8,-7.4,0.324,78.3,6.13,6.29,-2.77,82.23,85.76,151.77,0.293,0.442,0.366,0.808,208,34.7,18.9,3.85,0,0,0,0,2,0,0,4,6.8,1,1,50,0,0,4,1,25,2.67,55.5,41.5,-0.19,-0.1,0,0,2,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,4,1,25,1.42,24.25,0.16,0.25,0.324,37,41,2.6,56.4,59,0,0.7,0,8.3,916,1015,899,1314,711,938
이민호,0.09,5,5,0,0,0,0,0,2,0,0,19.2,11,13,13,91,22,4,0,1,10,0,0,7,4,0,0,5.03,5.95,5.95,6.09,5.14,1.63,3.2,4.58,0.7,0.46,7.7,11,-3.3,0.3,61.3,4.62,5.8,-0.11,126.48,136.79,129.17,0.289,0.364,0.382,0.746,369,73.8,18.8,4.05,0,0,0,0,4,0,0,6,2.7,3,2,60,0,0,3,0,0,3.93,73.8,44,-0.26,0.09,0,0,0,0,0,0,0,0,,0,0,0,0,1,2,0,0,,3,0,0,,,,,0.3,70,48.6,5.4,44.6,50,1.4,1,2.7,9.1,916,1015,899,1314,711,938
진해수,0.07,19,0,19,3,0,0,0,0,0,2,14.2,6,8,9.2,72,18,3,0,2,10,0,0,12,1,0,3,3.68,4.91,5.65,5.59,5.54,1.91,7.36,6.14,1.2,1.23,16.7,13.9,2.8,0.333,80,3.99,5.07,-1.86,92.51,125.55,139.21,0.295,0.389,0.443,0.832,297,15.6,20.3,4.13,0,,0,,0,0,0,1,,0,0,,0,0,11,1,9.1,,,,,,4,0,2,0,2,1,0,1,66.7,0,0,0,0,0,1,10,3,30,11,1,9.1,0.77,15.63,0.67,0.07,0.333,48,52,4,42,46,2,1.1,8.7,11.1,916,1015,899,1314,711,938
윤호솔,0.07,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.5,17,3,1,0,0,3,0,0,4,0,0,0,2.45,2.45,3.68,3.93,3.66,1.64,9.82,7.36,1.33,0,23.5,17.6,5.9,0.3,83.3,3.74,4.69,-1.2,61.67,88.24,91.92,0.214,0.353,0.286,0.639,91,22.8,24.8,5.35,0,,0,,0,0,0,0,,0,0,,0,0,2,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,50,2,0,0,0.92,22.75,0.19,0.07,0.3,10,30,0,70,70,0,0.4,0,0,916,1015,899,1314,711,938
송은범,0.07,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.7,17,6,0,0,0,3,0,0,2,0,0,0,2.45,2.45,4.17,3.98,5.02,2.45,4.91,7.36,0.67,0,11.8,17.6,-5.9,0.5,88.9,5.09,6.11,-2.57,61.67,89.23,126.19,0.429,0.529,0.429,0.958,54,13.5,14.7,3.18,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,100,0,0,,0.92,13.5,0.24,0.07,0.5,12,50,0,50,50,0,1,0,0,916,1015,899,1314,711,938
송승기,0.04,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.95,2,0,9,0,0,0,20,-20,0.25,100,7.08,7.8,-6.95,0,0,174.61,0.25,0.4,0.25,0.65,18,18,18,3.6,0,,0,,0,0,0,5,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,18,0,0.04,0.25,4,25,0,75,75,0,0.3,0,0,916,1015,899,1314,711,938
채지선,0.03,1,0,1,1,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,,0,0,0,0,0,,3.85,5.4,-3.85,0,0,96.72,0,0,0,0,5,5,7.5,5,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,,0.67,5,,0.03,0,1,100,0,0,0,0,,,,916,1015,899,1314,711,938
오석주,0,9,0,9,4,0,0,0,0,0,0,10,7,7,7,44,12,2,0,2,3,0,0,11,0,0,2,6.3,6.3,6.3,6.71,4.41,1.5,9.9,2.7,3.67,1.8,25,6.8,18.2,0.357,66.7,2.12,3.22,1.89,158.3,150.5,110.79,0.293,0.341,0.488,0.829,176,19.6,17.6,4,0,,0,,0,0,0,3,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,3,0,0,0,0,,1.11,19.56,0.19,0,0.357,28,33.3,10,56.7,66.7,0,0.5,10,8.3,916,1015,899,1314,711,938
박명근,-0.01,57,1,56,12,0,0,4,3,5,9,51.1,29,31,31.7,236,49,9,1,4,28,6,2,40,6,0,1,5.08,5.44,5.56,5.68,4.82,1.5,7.01,4.91,1.43,0.7,16.9,11.9,5.1,0.287,67.5,3.97,4.79,0.26,127.75,127.38,121.14,0.249,0.353,0.365,0.718,952,16.7,18.5,4.03,0,0,0,0,1,0,0,29,87,0,1,0,0,0,36,15,41.7,3,47,47,-0.03,0.03,12,1,5,5,9,3,4,7,66.7,0,1,2,4,17,13,32,17,53.1,36,15,41.7,0.86,16.16,1.44,-0.03,0.287,157,43.2,8.6,48.1,56.8,0,0.8,4.3,6.1,916,1015,899,1314,711,938
성동현,-0.02,1,0,1,1,0,0,0,0,0,0,1,1,1,1,6,2,0,0,0,1,0,0,1,0,0,0,9,9,9,9.83,4.45,3,9,9,1,0,16.7,16.7,0,0.5,66.7,4.49,5.4,4.55,226.14,220.62,111.8,0.4,0.5,0.4,0.9,20,20,20,3.33,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,20,0.02,-0.02,0.5,4,50,0,25,25,25,2,0,0,916,1015,899,1314,711,938
김영준,-0.02,1,0,1,0,0,0,1,0,0,0,0.1,1,1,0.65,3,1,0,0,0,1,0,0,0,0,0,0,27,27,17.55,16.31,13.15,6,0,27,0,0,0,33.3,-33.3,0.5,50,13.42,9.4,13.85,678.42,365.97,330.4,0.5,0.667,0.5,1.167,16,16,48,5.33,0,,0,,0,0,0,7,,0,0,,0,0,2,1,50,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,2,1,50,0.33,16,,-0.02,0.5,2,0,50,50,100,0,0,0,0,916,1015,899,1314,711,938
강효종,-0.03,7,7,0,0,0,0,1,2,0,0,21.2,15,18,16.3,103,25,3,0,1,12,2,0,14,2,1,0,6.23,7.48,6.77,6.86,4.79,1.71,5.82,4.99,1.17,0.42,13.6,11.7,1.9,0.338,55.3,4.31,5.17,1.44,156.56,154.07,120.26,0.298,0.39,0.369,0.759,446,63.7,20.6,4.33,0,0,0,0,4,0,0,11,4.6,3,4,42.9,0,0,6,3,50,3.1,63.71,43.29,-0.41,-0.03,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,0,0,,6,3,50,,,,,0.338,71,53.3,1.3,44,45.3,1.3,1.2,2.9,4,916,1015,899,1314,711,938
배재준,-0.07,1,0,1,0,0,0,0,0,0,0,1,2,2,2,6,2,0,1,0,1,0,0,0,0,0,1,18,18,18,19.66,6.95,3,0,9,0,0,0,16.7,-16.7,0.4,33.3,7.08,7.4,11.05,452.28,441.24,174.61,0.4,0.5,0.8,1.3,23,23,23,3.83,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,23,0.01,-0.07,0.4,5,40,20,40,60,0,0.7,0,0,916,1015,899,1314,711,938
김동규,-0.09,1,0,1,0,0,0,0,0,0,0,0.1,1,2,2,6,0,0,0,0,3,1,0,0,1,0,0,27,54,54,53.7,41.05,9,0,81,0,0,0,50,-50,0,50,41.18,11.4,-14.05,678.42,1205.26,1031.43,0,0.667,0,0.667,33,33,99,5.5,0,,0,,0,0,0,0,,0,0,,0,0,3,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,0,0,0.33,33,0.02,-0.09,0,2,50,50,0,50,0,1,0,,916,1015,899,1314,711,938
최원태,-0.12,9,9,0,0,0,0,3,3,0,0,44.1,33,35,34.65,210,59,6,1,5,17,2,2,40,2,0,1,6.7,7.11,7.03,7.04,4.12,1.71,8.12,3.45,2.35,1.02,19,8.1,11,0.378,60.6,2.86,4.09,2.57,168.33,158.08,103.63,0.322,0.377,0.448,0.825,774,86,17.5,3.69,2,22.2,1,11.1,3,0,0,34,6.9,5,4,55.6,0,1,5,1,20,4.93,86,41.33,-0.91,-0.12,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,,5,1,20,,,,,0.378,143,43.7,5.3,47.7,53,3.3,0.8,6.3,8.5,916,1015,899,1314,711,938
손주영,-0.16,3,2,1,0,0,0,1,0,0,0,8.2,5,7,7.85,46,12,0,0,0,6,0,0,5,3,1,0,5.19,7.27,8.15,8.79,4.55,2.08,5.19,6.23,0.83,0,10.9,13,-2.2,0.343,61.1,4.62,5.66,0.64,130.47,197.28,114.4,0.3,0.391,0.3,0.691,189,63,21.8,4.11,0,0,0,0,2,0,1,12,16.2,1,1,50,0,0,5,1,20,3.33,65,51,0.02,0.14,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,2,2,100,5,1,20,2,59,0.48,-0.29,0.343,35,54.3,5.7,34.3,40,5.7,1.4,0,16.7,916,1015,899,1314,711,938
김대현,-0.16,5,0,5,2,0,0,0,0,0,0,3.1,4,5,4.65,22,8,2,0,1,2,1,0,3,1,0,1,10.8,13.5,12.56,12.83,7.96,3,8.1,5.4,1.5,2.7,13.6,9.1,4.5,0.467,60,4.55,4.85,2.84,271.37,288.04,199.99,0.421,0.5,0.684,1.184,89,17.8,26.7,4.05,0,,0,,0,0,0,1,,0,0,,0,0,4,1,25,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,4,1,25,0.67,17.8,0.31,-0.16,0.467,15,18.8,6.3,68.8,75,6.3,0.3,8.3,0,916,1015,899,1314,711,938
최성훈,-0.54,5,0,5,1,0,0,0,0,1,0,3,5,5,6.9,17,7,2,0,0,1,0,0,2,0,0,0,15,15,20.7,22.06,3.22,2.67,6,3,2,0,11.8,5.9,5.9,0.5,37.5,3.33,4.69,11.78,376.9,495.18,80.81,0.438,0.471,0.563,1.034,66,13.2,22,3.88,0,,0,,0,0,0,3,,0,0,,0,0,2,1,50,,,,,,1,0,0,1,0,0,0,0,100,1,0,0,0,1,0,6,4,66.7,2,1,50,0.6,13.2,0.96,-0.54,0.5,14,35.7,0,57.1,57.1,7.1,0.6,0,0,916,1015,899,1314,711,938
정우영,-0.66,60,0,60,3,0,0,5,6,0,11,51.2,27,39,37.45,245,63,11,0,1,17,15,1,41,5,1,2,4.7,6.79,6.52,6.84,3.96,1.55,7.14,2.96,2.41,0.17,16.7,6.9,9.8,0.365,59.6,3.77,4.22,0.75,118.18,153.6,99.39,0.297,0.389,0.363,0.752,936,15.6,18.1,3.82,0,,0,,0,0,0,33,,0,0,,0,0,22,14,63.6,,,,,,14,0,5,0,11,2,2,4,73.3,0,2,2,1,14,16,21,12,57.1,22,14,63.6,0.86,15.6,1.12,-0.66,0.365,170,65.7,1.7,30.2,32,2.3,2.1,1.8,14.3,916,1015,899,1314,711,938
