name,GR,IP,ERA,W,L,2time,3time,plus 1,SV,HD,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war
김재웅,67,59.2,4.22,2,3,23,6,2,6,18,3,0,3,88.9,0,1,0,0,33,10,16,1,6.3,17,7,41.2,0.89,14.36,1.38,1.34
임창민,51,46.2,2.51,2,2,12,2,4,26,1,4,0,4,87.1,1,0,0,0,28,8,17,8,47.1,10,1,10,0.92,16.2,1.84,1.28
김성진,55,47,3.64,3,3,14,2,1,0,7,3,0,3,70,0,1,0,0,13,8,14,7,50,12,2,16.7,0.85,14.98,0.88,0.87
조영건,6,7.2,0,0,0,0,0,2,0,1,0,0,0,100,0,0,0,0,1,0,4,1,25,0,0,,1.28,16.83,0.62,0.39
이승호,3,2.1,0,0,0,1,0,0,0,1,0,0,0,100,0,0,0,0,1,1,0,0,,2,0,0,0.78,10,1.54,0.19
윤정현,5,6,1.5,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,,1,0,0,1.2,20.6,0.02,0.14
장재영,6,7,1.29,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,5,9,1,1,100,19,7,36.8,1.17,23,0.29,0.1
오상원,10,13.1,5.4,0,0,3,0,3,0,0,0,0,0,,0,0,0,0,0,1,2,1,50,6,0,0,1.33,24.3,0.07,0.08
이명종,43,49.1,4.93,5,4,10,2,13,0,1,4,0,4,20,0,1,2,0,10,13,27,14,51.9,15,11,73.3,1.15,20.65,1.12,0.05
김준형,8,7.2,7.04,0,0,2,1,2,0,0,0,0,0,,0,0,0,0,0,0,4,1,25,4,3,75,0.96,18.25,0.12,0.05
이종민,9,10,4.5,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,2,8,4,50,5,3,60,1.11,22.22,0.22,0.03
김동혁,33,34.1,5.77,1,5,7,0,6,0,6,1,0,1,85.7,0,1,0,0,7,10,9,2,22.2,13,5,38.5,1.04,18.24,0.86,-0.01
홍성민,2,2,9,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,24.5,0.06,-0.03
양지율,1,0.2,13.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,0,0,0.67,28,0.26,-0.04
박승주,18,18,3.5,0,3,3,0,4,0,0,0,1,1,0,0,0,0,0,2,4,9,2,22.2,4,0,0,1,20.44,0.82,-0.06
문성현,32,28.1,4.45,2,2,7,0,1,0,2,1,0,1,66.7,0,0,1,0,8,8,8,6,75,7,2,28.6,0.89,15.22,1.24,-0.06
주승우,9,11,9,0,0,1,0,3,0,0,0,0,0,,0,0,0,0,0,2,2,0,0,14,7,50,1.22,28.78,0.21,-0.08
김태훈,8,7.2,5.87,1,0,2,0,1,0,3,1,0,1,75,0,0,0,0,3,1,1,0,0,2,1,50,0.96,18,1.3,-0.1
김건희,3,2,22.5,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,3,3,100,0.67,19,0.04,-0.14
김동규,2,2,22.5,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,,1,0,0,1,30.5,0.12,-0.21
원종현,20,18.2,5.79,1,1,5,1,0,0,6,4,0,4,60,0,0,0,0,7,4,0,0,,7,4,57.1,0.93,16.1,1.33,-0.24
윤석원,21,24,4.5,2,0,5,2,6,0,2,0,0,0,100,0,0,0,0,1,3,9,6,66.7,5,2,40,1.14,19.9,0.52,-0.25
이영준,2,1.2,21.6,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,2,1,50,0.83,17,1.21,-0.29
변시원,4,2.1,42.43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,3,1,33.3,6,6,100,0.58,17,0.73,-0.6
하영민,57,52.1,4.64,3,1,12,1,5,0,5,2,0,2,71.4,0,0,0,0,15,16,39,12,30.8,17,7,41.2,0.92,16.37,1.24,-0.7
양현,54,57,5.05,0,5,10,2,12,0,8,1,0,1,88.9,0,2,1,0,13,12,41,17,41.5,11,5,45.5,1.06,17.46,0.98,-0.74
김선기,10,9.2,11.17,0,0,0,0,1,1,0,0,0,0,100,1,0,0,0,3,6,6,4,66.7,3,2,66.7,0.97,19.7,1.18,-1.02
안우진,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,4,0,0,,9,5,55.6,,,,
후라도,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,20,7,0,0,,8,2,25,,,0.88,
정찬헌,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,0,0,,3,1,33.3,,,,
맥키니,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,0,0,,6,2,33.3,,,,
최원태,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,0,0,,3,0,0,,,,
요키시,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,0,0,,1,0,0,,,,
