Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
고영표,6.13,28,28,0,1,1,1,13,8,0,0,182.1,66,69,67.45,758,191,31,3,7,23,16,1,156,7,0,1,3.26,3.41,3.33,3.21,2.75,1.17
소형준,5.39,27,27,0,0,0,0,13,6,0,0,171.1,58,68,66.6,703,158,16,6,8,39,5,1,117,11,0,6,3.05,3.57,3.5,3.39,3.41,1.15
엄상백,4.73,33,22,11,0,0,0,11,2,0,0,140.1,46,52,51.15,581,125,24,2,14,46,4,0,139,4,0,1,2.95,3.33,3.28,3.12,3.6,1.22
벤자민,3.48,17,17,0,0,0,0,5,4,0,0,96.2,29,34,34,385,75,9,1,11,24,4,2,77,6,1,3,2.7,3.17,3.17,3.02,4.04,1.02
김민수,3.24,76,0,76,13,0,0,5,4,3,30,80.2,17,19,25.35,327,66,13,1,3,15,6,3,91,4,0,6,1.9,2.12,2.83,2.72,2.1,1
데스파이네,2.69,30,29,1,0,0,0,8,12,0,0,163,82,94,88.2,725,198,27,0,14,48,9,2,123,13,1,7,4.53,5.19,4.87,4.7,3.98,1.51
김재윤,2.26,61,0,61,55,0,0,9,7,33,0,66.1,24,26,24.95,267,46,6,0,5,21,0,6,78,1,1,2,3.26,3.53,3.39,3.3,2.54,1.01
배제성,2.11,24,18,6,4,0,0,3,9,0,0,107,50,56,54.3,458,103,15,2,8,46,1,0,89,3,0,8,4.21,4.71,4.57,4.26,3.96,1.39
주권,1.37,58,0,58,9,0,0,3,3,1,15,50.2,22,22,19.3,203,58,7,1,3,8,0,0,31,0,0,0,3.91,3.91,3.43,3.42,3.45,1.3
박영현,0.93,52,0,52,17,0,0,0,1,0,2,51.2,21,23,24.85,219,46,8,0,5,20,0,1,55,1,0,3,3.66,4.01,4.33,4.09,3.41,1.28
이채호,0.76,38,0,38,6,0,0,5,0,0,3,36.2,12,13,15.95,156,28,11,0,0,13,6,2,32,2,0,2,2.95,3.19,3.92,3.81,3.12,1.12
심재민,0.63,44,1,43,7,0,0,4,1,0,6,43.1,18,19,21.9,184,41,6,2,4,16,2,3,21,2,0,0,3.74,3.95,4.55,4.45,4.82,1.32
쿠에바스,0.48,2,2,0,0,0,0,1,0,0,0,11,3,3,3,40,2,0,0,1,5,1,0,8,0,0,2,2.45,2.45,2.45,2.41,4.74,0.64
박시영,0.36,17,0,17,6,0,0,0,2,0,5,15.2,8,8,7.1,68,19,1,0,2,4,0,1,11,0,0,0,4.6,4.6,4.08,4,4.14,1.47
조현우,0.25,19,0,19,3,0,0,0,0,0,2,12,6,8,5.2,57,14,3,1,0,4,4,0,5,1,0,0,4.5,6,3.9,3.72,4.81,1.5
김민,0.21,6,0,6,0,0,0,0,0,0,2,7.2,2,2,2.5,28,4,0,0,1,2,1,0,8,0,0,0,2.35,2.35,2.93,3.01,3.94,0.78
이정현,0.11,3,0,3,2,0,0,0,0,0,0,3.2,1,1,1,18,3,0,0,1,4,1,0,1,0,0,0,2.45,2.45,2.45,2.26,10.58,1.91
안영명,0.07,4,0,4,2,0,0,0,0,0,0,3.1,1,1,1.35,13,3,1,0,0,0,0,0,1,1,0,0,2.7,2.7,3.65,3.49,3.03,0.9
지명성,0.03,2,0,2,2,0,0,0,0,0,0,2,1,1,1,10,3,0,0,0,0,1,0,1,0,0,1,4.5,4.5,4.5,4.15,4.08,1.5
이상우,0.01,2,0,2,0,0,0,0,0,0,0,3.1,1,1,2.55,14,3,1,0,0,2,0,0,1,0,0,0,2.7,2.7,6.89,6.35,4.89,1.5
김태오,-0.02,5,0,5,1,0,0,0,0,0,0,4.1,2,2,3.9,22,9,0,0,0,0,0,0,5,0,0,0,4.15,4.15,8.1,7.47,0.9,2.08
이창재,-0.11,4,0,4,1,0,0,0,1,0,0,1.1,5,5,3.45,12,5,1,0,0,2,1,0,2,0,0,0,33.75,33.75,23.29,21.47,7.01,5.25
전유수,-0.22,8,0,8,8,0,0,0,0,0,0,11,10,10,12.75,54,17,6,0,1,5,0,0,2,0,0,0,8.18,8.18,10.43,10.04,5.82,2
하준호,-0.29,20,0,20,6,0,0,0,1,0,0,16.1,15,16,15.35,77,16,2,0,2,16,1,0,15,0,0,1,8.27,8.82,8.46,8.54,6.17,1.96
류희운,-0.36,8,0,8,1,0,0,0,1,0,0,5.2,9,9,8.85,26,10,0,0,2,1,0,0,5,0,0,0,14.29,14.29,14.06,12.96,6.33,1.94
