Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
김대우,0.13,31,4,27,6,0,0,0,2,0,1,51,36,39,37.05,234,68,18,0,7,15,2,1,27,1,0,1,6.35,6.88,6.54,6.27,5.05,1.63,4.77,2.65,1.8,1.24,11.5,6.4,5.1,0.333,61.3,3.54,4.78,1.3,136.15,121.94,108.21,0.315,0.363,0.495,0.858,839,27.1,16.5,3.59,0,0,0,0,1,0,0,40,24,2,1,66.7,0,0,11,6,54.5,3.75,68.25,36.75,-0.5,-0.23,2,0,10,0,1,0,0,0,100,0,1,0,0,3,6,11,3,27.3,11,6,54.5,1.33,20.96,0.47,0.36,0.333,183,39.5,5.3,52.1,57.4,3.2,0.7,6.4,5.9,,,,,,
이상민,0.12,30,0,30,6,0,0,1,1,0,3,24.2,13,15,16.55,110,28,6,1,2,14,0,0,14,2,0,1,4.74,5.47,6.04,5.92,5.07,1.7,5.11,5.11,1,0.73,12.7,12.7,0,0.325,69.2,4.19,5.4,-0.33,101.65,115.2,108.7,0.295,0.382,0.442,0.824,447,14.9,18.1,4.06,0,,0,,0,0,0,9,,0,0,,0,0,14,4,28.6,,,,,,8,3,4,0,3,0,0,0,100,0,1,0,0,3,1,18,7,38.9,14,4,28.6,0.82,14.9,0.51,0.12,0.325,80,50,4.9,40.2,45.1,4.9,1.1,5.4,14.3,,,,,,
양창섭,0.03,9,0,9,1,0,0,1,1,0,1,15,11,11,10.15,73,21,5,0,3,8,0,0,13,2,0,1,6.6,6.6,6.09,5.88,5.63,1.93,7.8,4.8,1.63,1.8,17.8,11,6.8,0.375,72,3.38,4.58,0.97,141.45,114.4,120.73,0.333,0.403,0.556,0.959,283,31.4,18.9,3.88,0,,0,,0,0,0,13,,0,0,,0,0,6,2,33.3,,,,,,1,0,3,0,1,0,2,2,33.3,0,0,0,0,2,3,5,0,0,6,2,33.3,1.67,31.44,1.03,0.03,0.375,48,32.7,9.6,55.8,65.4,1.9,0.5,8.8,0,,,,,,
이재익,-0.01,11,0,11,4,0,0,2,0,0,0,10,5,6,7.55,51,11,0,0,1,12,0,1,5,1,0,0,4.5,5.4,6.8,6.6,7.12,2.3,4.5,10.8,0.42,0.9,9.8,23.5,-13.7,0.303,77.3,6.01,7.05,-2.62,96.44,128.42,152.52,0.297,0.451,0.378,0.829,222,20.2,22.2,4.35,0,,0,,0,0,0,5,,0,0,,0,0,4,1,25,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,3,60,4,1,25,0.91,20.18,0.56,-0.01,0.303,33,54.3,5.7,37.1,42.9,2.9,1.3,6.7,18.2,,,,,,
임현준,-0.08,27,0,27,2,0,0,1,2,0,5,11,8,8,8.95,52,11,1,2,0,7,4,0,8,0,0,0,6.55,6.55,7.32,6.91,5.05,1.64,6.55,5.73,1.14,0,15.4,13.5,1.9,0.344,63.6,5.13,5.17,1.5,140.28,134.55,108.2,0.275,0.431,0.4,0.831,209,7.7,19,4.02,0,,0,,0,0,0,8,,0,0,,0,0,12,6,50,,,,,,2,0,0,0,5,0,0,0,100,0,0,0,0,2,4,25,7,28,12,6,50,0.41,7.74,0.85,-0.08,0.344,32,48.5,3,45.5,48.5,3,1,0,9.1,,,,,,
김윤수,-0.12,20,1,19,5,0,0,0,0,0,1,19,14,18,17.45,101,25,5,0,2,17,1,0,25,2,0,4,6.63,8.53,8.27,7.62,4.67,2.21,11.84,8.05,1.47,0.95,24.8,16.8,7.9,0.418,62.5,3.5,4.45,1.96,142.12,148.29,100.02,0.305,0.43,0.439,0.869,399,20,21,3.95,0,0,0,0,1,0,0,10,67.5,1,0,100,0,0,12,5,41.7,1.33,42,43,-0.01,0.01,4,1,1,0,1,0,0,0,100,0,0,0,0,0,4,2,2,100,12,5,41.7,0.93,18.79,0.34,-0.13,0.418,55,46.6,1.7,46.6,48.3,5.2,1,7.1,12,,,,,,
이승민,-0.13,11,11,0,0,0,0,1,4,0,0,35.2,34,34,30.9,173,50,6,1,6,18,3,0,22,1,0,0,8.58,8.58,7.8,7.45,6.05,1.91,5.55,4.54,1.22,1.51,12.7,10.4,2.3,0.355,58.7,4.18,5.12,2.53,183.87,144.96,129.7,0.336,0.41,0.51,0.92,732,66.5,20.5,4.23,1,9.1,0,0,5,0,0,22,5.6,6,5,54.5,0,0,12,6,50,3.24,66.55,39,-0.77,-0.13,0,0,0,0,0,0,0,0,,0,0,0,0,2,9,0,0,,12,6,50,,,,,0.355,124,38.5,3.8,57.7,61.5,0,0.6,7.5,2,,,,,,
박세웅,-0.17,4,0,4,1,0,0,0,0,0,0,3,3,4,5.05,18,5,0,1,1,3,1,0,2,1,0,0,9,12,15.15,14.66,10.2,2.67,6,9,0.67,3,11.1,16.7,-5.6,0.364,62.5,6.37,6.07,-1.2,192.88,285.23,218.6,0.385,0.5,0.769,1.269,68,17,22.7,3.78,0,,0,,0,0,0,3,,0,0,,0,0,1,0,0,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,100,1,0,0,0.75,17,0.3,-0.17,0.364,11,41.7,8.3,50,58.3,0,0.7,14.3,0,,,,,,
구준범,-0.21,1,1,0,0,0,0,0,0,0,0,2,5,5,5,12,2,0,0,2,3,1,0,1,0,0,0,22.5,22.5,22.5,21.22,20.62,2.5,4.5,13.5,0.33,9,8.3,25,-16.7,0,33.3,8.86,7.4,1.88,482.2,412.96,441.84,0.25,0.5,1,1.5,43,43,21.5,3.58,0,0,0,0,0,0,0,3,13.5,1,0,100,0,0,0,0,,2,43,30,-0.24,-0.21,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0,0,,,,,,0,5,14.3,0,71.4,71.4,14.3,0.2,40,0,,,,,,
허윤동,-0.23,1,1,0,0,0,0,0,1,0,0,3.2,5,6,6,22,8,2,0,1,1,1,0,3,1,0,0,12.27,14.73,14.73,15.59,6.66,2.45,7.36,2.46,3,2.46,13.6,4.5,9.1,0.438,44.4,3.6,4.31,5.61,263.02,303.43,142.68,0.4,0.455,0.65,1.105,73,73,19.9,3.32,0,0,0,0,0,0,0,1,2.5,0,1,0,0,0,2,0,0,3.67,73,25,-0.29,-0.23,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,2,0,0,,,,,0.438,16,29.4,5.9,64.7,70.6,0,0.4,8.3,12.5,,,,,,
이승현,-0.28,21,0,21,3,0,0,1,1,0,1,17,18,18,16.1,86,30,5,1,6,8,0,0,7,0,0,1,9.53,9.53,8.52,8.42,8.4,2.24,3.71,4.24,0.88,3.18,8.1,9.3,-1.2,0.369,66.7,4.35,5.54,1.13,204.23,163.8,179.94,0.385,0.442,0.705,1.147,346,16.5,20.4,4.02,0,,0,,0,0,0,9,,0,0,,0,0,15,7,46.7,,,,,,3,0,2,0,1,0,0,0,100,0,0,0,0,3,4,5,3,60,15,7,46.7,0.81,16.48,0.55,-0.28,0.369,65,33.8,5.6,57.7,63.4,2.8,0.5,13.3,0,,,,,,
장필준,-0.75,41,0,41,10,0,0,0,0,0,2,34.2,28,30,34.1,174,46,8,1,4,27,1,1,24,0,0,4,7.27,7.79,8.85,8.41,5.82,2.11,6.23,7.01,0.89,1.04,13.8,15.5,-1.7,0.356,64.7,4.56,5.61,1.45,155.79,163.68,124.81,0.317,0.425,0.469,0.894,723,17.6,20.9,4.16,0,,0,,0,0,0,27,,0,0,,0,0,16,4,25,,,,,,8,0,6,0,2,1,0,1,66.7,0,1,1,0,3,7,22,12,54.5,16,4,25,0.85,17.63,0.81,-0.75,0.356,118,43.4,6.6,45.1,51.6,4.9,0.8,6.3,8.7,,,,,,
