Name,FIP,G,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,ERA,RA9,rRA9,rRA9pf,FIP,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA
스미스,3.14,1,6.75,0,,0,16.7,0,16.7,0.333,50,6.75,6.75,2.7,2.82,3.14,3.24,3.4,3.61,162.28,60.48,75.41,0.273,0.333,0.273,0.606,60,60,22.5,5
김규연,3.2,23,9.15,4.58,2,0,23.5,11.8,11.8,0.308,75,2.75,3.2,3.04,3.07,3.2,3.26,3.99,-0.45,66.01,65.89,76.9,0.222,0.333,0.278,0.611,344,15,17.5,4.05
주현상,3.25,55,6.79,2.26,3,0.3,19.7,6.6,13.2,0.209,80,1.96,1.96,2.26,2.29,3.25,2.92,3.82,-1.29,47.14,49.28,78.04,0.172,0.238,0.24,0.478,897,16.3,15,3.93
박상원,3.38,55,8.32,4.23,1.97,0.29,20.6,10.5,10.1,0.337,65.2,3.65,5.11,5.51,5.51,3.38,3.06,4.19,0.27,87.72,118.42,81.32,0.267,0.349,0.356,0.705,1103,20.1,17.9,3.98
송윤준,3.55,4,6.23,4.15,1.5,0,15.8,10.5,5.3,0.286,33.3,8.31,8.31,8.31,7.72,3.55,3.63,4.77,4.76,199.73,165.76,85.33,0.25,0.316,0.375,0.691,69,17.3,15.9,3.63
이태양,3.6,50,6.46,1.88,3.43,0.63,17.1,5,12.1,0.298,70.2,3.23,3.95,4.35,4.33,3.6,2.85,3.95,-0.37,77.64,93.08,86.46,0.26,0.299,0.41,0.709,1560,31.2,15.5,3.7
문동주,3.65,23,7.21,3.19,2.26,0.46,18.9,8.3,10.5,0.302,70.9,3.72,3.94,3.79,3.82,3.65,3.11,4.14,0.07,89.35,82.01,87.78,0.249,0.317,0.341,0.658,2067,89.9,17.4,4.11
남지민,3.8,16,5.5,3.11,1.77,0,12.4,7,5.4,0.378,57.5,6.45,7.41,7.2,7.03,3.8,3.9,4.75,2.65,155.1,150.89,91.46,0.333,0.395,0.407,0.802,678,42.4,18,3.65
산체스,3.92,24,7.07,2,3.54,0.93,18.3,5.2,13.1,0.316,71.1,3.79,4.43,4.34,4.29,3.92,2.76,3.82,-0.14,91.01,92.21,94.36,0.273,0.318,0.398,0.716,2125,88.5,16.9,3.94
김범수,3.93,76,7.51,4.77,1.58,0.43,18.4,11.7,6.7,0.321,69.8,4.19,4.76,5.17,5.15,3.93,3.42,4.59,0.26,100.67,110.63,94.43,0.263,0.356,0.342,0.698,1097,14.4,17.6,3.88
페냐,4.06,32,7.46,2.99,2.49,0.71,19.6,7.9,11.7,0.268,69.9,3.6,4.16,4.02,3.98,4.06,3.19,3.99,-0.46,86.63,85.48,97.67,0.225,0.305,0.346,0.651,2886,90.2,16.3,3.84
