name,GR,IP,ERA,W,L,2time,3time,plus 1,SV,HD,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war
임정호,69,41,4.61,2,2,22,3,4,0,22,0,0,0,100,0,7,0,0,19,12,55,9,16.4,40,18,45,0.59,10.61,1.58,1.47
김진성,48,47.1,2.66,3,0,15,4,9,0,6,1,0,1,85.7,0,2,0,0,10,2,23,5,21.7,7,1,14.3,0.99,15.15,0.63,1.38
홍성민,30,26,1.04,1,0,6,0,3,0,8,0,0,0,100,0,4,0,0,8,0,22,5,22.7,9,0,0,0.87,13.37,1.23,1.3
김건태,33,35,4.89,1,1,2,0,9,0,4,1,0,1,80,0,1,1,0,4,4,16,1,6.3,14,6,42.9,1.06,20.42,0.78,0.92
원종현,58,57,4.26,3,5,12,2,10,30,0,6,0,6,83.3,5,0,3,0,25,10,35,10,28.6,8,3,37.5,0.98,14.95,1.94,0.87
송명기,24,26.2,4.05,1,0,3,0,3,0,0,2,0,2,0,0,0,1,0,8,8,12,8,66.7,11,2,18.2,1.11,18.04,0.89,0.43
박정수,12,15.1,2.35,0,0,0,0,5,0,1,0,0,0,100,0,0,0,0,3,3,6,4,66.7,9,3,33.3,1.28,24,0.62,0.41
신민혁,10,12,2.25,0,0,2,0,3,0,0,0,0,0,,0,0,0,0,2,5,10,3,30,10,3,30,1.2,19,0.5,0.39
배재환,53,43,3.98,1,3,8,1,4,0,12,5,0,5,70.6,0,1,2,0,11,11,36,16,44.4,25,4,16,0.81,15.42,1.27,0.34
문경찬,31,28,4.82,0,3,5,1,4,0,11,1,0,1,91.7,0,0,0,0,11,7,15,3,20,12,8,66.7,0.9,15.97,1.3,0.32
소이현,13,12.1,6.57,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,8,3,37.5,0.95,19.15,0.23,0.14
구창모,1,1.1,0,0,0,0,0,1,0,1,0,0,0,100,0,1,0,0,12,2,2,0,0,0,0,,1.33,19,2.39,0.14
최성영,1,3.1,2.7,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2,10,0,0,,11,0,0,3.33,60,0.69,0.13
손정욱,16,12,5.25,0,0,4,0,2,0,0,0,0,0,,0,0,0,0,1,0,10,2,20,8,3,37.5,0.75,15,0.48,0.12
박진우,42,40.2,5.09,2,2,6,0,10,0,7,1,1,2,77.8,0,4,1,0,7,6,30,12,40,26,7,26.9,0.97,16.21,1.19,0.12
김태경,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,19,0.75,0.06
강윤구,30,21,6.86,1,1,7,1,4,0,3,0,1,1,75,0,3,0,0,4,5,18,4,22.2,18,5,27.8,0.7,12.63,0.84,0.06
안인산,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,9,0.53,0.06
이호중,4,4.1,6.23,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,0,0,1.08,23.25,0.04,0.05
류진욱,3,3,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,18.33,0.28,0.04
강동연,22,24,6,1,2,3,0,6,0,1,1,0,1,50,0,0,1,0,2,2,17,6,35.3,8,3,37.5,1.09,18.64,0.65,0.03
배민서,13,13.1,7.43,0,0,2,0,2,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,,1.03,18.31,0.06,0.01
임형원,1,0,99.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,100,0,7,,-0.01
이승헌,3,2,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0.67,15,0.13,-0.01
김태현,2,1.1,6.75,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,1,33.3,0.67,24,0.05,-0.02
임창민,44,37.2,5.26,7,2,10,0,7,0,11,1,1,2,84.6,0,2,0,0,9,14,27,10,37,24,6,25,0.86,15.73,1.31,-0.06
장현식,9,9.2,9.31,1,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,1,3,3,100,2,1,50,1.07,21.56,0.28,-0.23
홍성무,11,15,12.6,0,0,2,0,5,1,0,0,0,0,100,0,0,0,0,0,1,4,1,25,5,3,60,1.36,28.55,0.2,-0.44
김영규,7,8.1,10.8,0,0,0,0,1,0,1,0,0,0,100,0,1,0,0,4,10,6,4,66.7,9,2,22.2,1.19,21.86,0.79,-0.65
김진호,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,,3,0,0,,,,
라이트,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,14,0,0,,20,10,50,,,,
루친스키,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,19,7,0,0,,14,7,50,,,,
이재학,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,11,0,0,,15,6,40,,,,
